"","elevation","x","y","Presence"
"75596",3953,-1869000,2572000,0
"13810",584,-1929000,4112000,0
"82176",4438,-1799000,2432000,0
"40980",1436,-2049000,3302000,0
"12450",912,-1939000,4162000,0
"63382",1845,-1869000,2822000,0
"39345",509,-1989000,3342000,0
"14616",71,-2009000,4082000,0
"28081",2824,-1959000,3642000,0
"38509",4188,-2139000,3362000,0
"94890",2019,-1179000,2142000,0
"64406",304,-1689000,2802000,0
"9244",3814,-1439000,4282000,0
"26429",532,-2069000,3692000,0
"80345",1100,-1529000,2472000,0
"85363",161,-1889000,2362000,0
"81717",4067,-1759000,2442000,0
"19171",292,-1599000,3922000,0
"71238",88,-2089000,2662000,0
"22157",3224,-1899000,3822000,0
"43508",234,-1959000,3242000,0
"460",22,-1469000,4732000,0
"41373",12,-2209000,3292000,0
"92401",270,-1069000,2202000,0
"59349",13,-2289000,2902000,0
"25428",31,-2139000,3722000,0
"34103",183,-2229000,3472000,0
"5542",112,-1229000,4442000,0
"117166",3722,-579000,1532000,0
"88944",1308,-1459000,2282000,0
"2072",99,-1609000,4622000,0
"12219",2828,-1539000,4172000,0
"27428",2549,-1929000,3662000,0
"78939",557,-1549000,2502000,0
"1735",104,-1639000,4642000,0
"110946",3178,-599000,1722000,0
"17473",202,-1419000,3982000,0
"98117",4376,-1319000,2062000,0
"2",-3,-1429000,4872000,0
"2243",1510,-1569000,4612000,0
"1581",92,-1509000,4652000,0
"31911",235,-1829000,3532000,0
"6657",290,-1419000,4392000,0
"1564",689,-1679000,4652000,0
"90272",371,-1129000,2252000,0
"7778",204,-1599000,4342000,0
"91967",613,-1199000,2212000,0
"93204",1089,-1439000,2182000,0
"59876",1952,-1919000,2892000,0
"114945",2492,-529000,1602000,0
"98514",4246,-1319000,2052000,0
"6640",697,-1589000,4392000,0
"29388",40,-2169000,3602000,0
"110244",4047,-679000,1742000,0
"43476",94,-2309000,3242000,0
"11631",129,-1959000,4192000,0
"11949",3731,-1519000,4182000,0
"102410",4300,-1449000,1952000,0
"29395",2277,-2099000,3602000,0
"64366",1701,-2089000,2802000,0
"84921",4624,-1799000,2372000,0
"69815",1069,-1739000,2692000,0
"64356",30,-2189000,2802000,0
"5963",1113,-1539000,4422000,0
"25449",2893,-1929000,3722000,0
"64377",1577,-1979000,2802000,0
"40155",3344,-2099000,3322000,0
"3810",96,-1819000,4522000,0
"38102",3058,-2109000,3372000,0
"23816",290,-1699000,3772000,0
"80331",1947,-1669000,2472000,0
"73688",1157,-1789000,2612000,0
"16845",35,-1989000,4002000,0
"91118",571,-1209000,2232000,0
"5980",686,-1369000,4422000,0
"4880",877,-1399000,4472000,0
"98537",4357,-1089000,2052000,0
"14909",3982,-1799000,4072000,0
"40163",809,-2019000,3322000,0
"33357",3581,-2069000,3492000,0
"100468",3895,-1469000,2002000,0
"52581",1251,-2199000,3042000,0
"47898",9,-2229000,3142000,0
"58916",213,-1729000,2912000,0
"94067",607,-1129000,2162000,0
"107402",186,-489000,1822000,0
"367",55,-1489000,4742000,0
"98922",4166,-1209000,2042000,0
"2249",64,-1509000,4612000,0
"60333",3,-2269000,2882000,0
"70271",1018,-2049000,2682000,0
"9980",2420,-1849000,4252000,0
"85367",2676,-1849000,2362000,0
"8519",190,-1379000,4312000,0
"99341",2380,-959000,2032000,0
"97728",4384,-1219000,2072000,0
"104711",2086,-1369000,1892000,0
"50692",1543,-2099000,3082000,0
"100892",4153,-1129000,1992000,0
"812",53,-1439000,4702000,0
"60335",63,-2249000,2882000,0
"91116",1664,-1229000,2232000,0
"10853",2220,-1469000,4222000,0
"20035",1225,-1619000,3892000,0
"28079",3125,-1979000,3642000,0
"6636",56,-1629000,4392000,0
"93235",428,-1129000,2182000,0
"101670",4061,-1119000,1972000,0
"8940",7,-2029000,4292000,0
"15160",111,-1999000,4062000,0
"21536",2535,-1759000,3842000,0
"88943",691,-1469000,2282000,0
"11668",2746,-1589000,4192000,0
"42615",102,-2319000,3262000,0
"101691",2195,-909000,1972000,0
"66368",4037,-1939000,2762000,0
"88101",448,-1159000,2302000,0
"91510",3802,-1539000,2222000,0
"26447",1304,-1889000,3692000,0
"25437",485,-2049000,3722000,0
"98953",950,-899000,2042000,0
"98946",1829,-969000,2042000,0
"77530",188,-1509000,2532000,0
"71273",1866,-1739000,2662000,0
"70302",1124,-1739000,2682000,0
"8716",1316,-1829000,4302000,0
"6829",227,-1959000,4382000,0
"37683",67,-2199000,3382000,0
"29738",2337,-2099000,3592000,0
"30104",367,-1959000,3582000,0
"101262",4494,-1319000,1982000,0
"61877",545,-1809000,2852000,0
"29393",1117,-2119000,3602000,0
"24805",289,-1749000,3742000,0
"13823",2454,-1799000,4112000,0
"83093",4767,-1849000,2412000,0
"36079",4038,-2089000,3422000,0
"3468",21,-1369000,4542000,0
"90246",773,-1389000,2252000,0
"82660",287,-1579000,2422000,0
"12759",1805,-1559000,4152000,0
"88534",378,-1199000,2292000,0
"53073",829,-2059000,3032000,0
"82191",1251,-1649000,2432000,0
"59912",132,-1559000,2892000,0
"10555",243,-1669000,4232000,0
"90236",916,-1489000,2252000,0
"22474",1722,-1929000,3812000,0
"11681",1192,-1459000,4192000,0
"4027",125,-1639000,4512000,0
"20034",664,-1629000,3892000,0
"5762",125,-1279000,4432000,0
"78931",329,-1629000,2502000,0
"14341",9,-2049000,4092000,0
"72223",3242,-1949000,2642000,0
"102066",4418,-1029000,1962000,0
"86311",352,-1369000,2342000,0
"6160",56,-1849000,4412000,0
"96935",4750,-1119000,2092000,0
"87182",714,-1539000,2322000,0
"8993",2538,-1499000,4292000,0
"8015",170,-1609000,4332000,0
"96102",2676,-1349000,2112000,0
"94036",2738,-1439000,2162000,0
"24776",1075,-2039000,3742000,0
"6629",957,-1699000,4392000,0
"93662",237,-1029000,2172000,0
"60344",1548,-2159000,2882000,0
"54523",689,-1969000,3002000,0
"17733",3736,-1689000,3972000,0
"16903",206,-1409000,4002000,0
"587",447,-1159000,4722000,0
"44785",861,-2039000,3212000,0
"10817",2356,-1829000,4222000,0
"13273",1160,-1849000,4132000,0
"11137",218,-1399000,4212000,0
"59907",132,-1609000,2892000,0
"63402",178,-1669000,2822000,0
"20927",673,-1609000,3862000,0
"1748",82,-1509000,4642000,0
"94868",3023,-1399000,2142000,0
"71251",3897,-1959000,2662000,0
"82166",2358,-1899000,2432000,0
"8759",267,-1399000,4302000,0
"34523",310,-1909000,3462000,0
"372",0,-1439000,4742000,0
"2231",70,-1689000,4612000,0
"95683",3140,-1449000,2122000,0
"61870",1681,-1879000,2852000,0
"10569",3554,-1529000,4232000,0
"94895",725,-1129000,2142000,0
"84491",1131,-1569000,2382000,0
"57405",122,-2239000,2942000,0
"41775",118,-2269000,3282000,0
"115581",3630,-619000,1582000,0
"100864",4080,-1409000,1992000,0
"13828",580,-1749000,4112000,0
"8737",181,-1619000,4302000,0
"63343",19,-2259000,2822000,0
"19139",951,-1919000,3922000,0
"93620",1329,-1449000,2172000,0
"4435",40,-1649000,4492000,0
"111285",4063,-639000,1712000,0
"21234",311,-1629000,3852000,0
"7773",100,-1649000,4342000,0
"21869",386,-1599000,3832000,0
"73702",253,-1649000,2612000,0
"81320",297,-1089000,2452000,0
"86306",437,-1419000,2342000,0
"26461",218,-1749000,3692000,0
"13564",1902,-1669000,4122000,0
"77041",477,-1669000,2542000,0
"28085",406,-1919000,3642000,0
"31888",4298,-2059000,3532000,0
"13561",1156,-1699000,4122000,0
"38498",38,-2249000,3362000,0
"56491",126,-1669000,2962000,0
"25770",1664,-2029000,3712000,0
"91533",1713,-1309000,2222000,0
"5479",73,-1859000,4442000,0
"14377",2861,-1689000,4092000,0
"210",49,-1269000,4772000,0
"13003",2217,-1829000,4142000,0
"55974",688,-1989000,2972000,0
"53575",145,-1829000,3022000,0
"29732",245,-2159000,3592000,0
"2062",87,-1709000,4622000,0
"10030",156,-1349000,4252000,0
"36870",86,-2199000,3402000,0
"59842",79,-2259000,2892000,0
"70280",3005,-1959000,2682000,0
"106951",1586,-1339000,1832000,0
"29389",138,-2159000,3602000,0
"88939",1659,-1509000,2282000,0
"57939",163,-1759000,2932000,0
"5749",1570,-1409000,4432000,0
"30099",1588,-2009000,3582000,0
"23448",56,-2069000,3782000,0
"95707",3849,-1209000,2122000,0
"100129",2735,-939000,2012000,0
"63862",2050,-2109000,2812000,0
"40987",507,-1979000,3302000,0
"25759",15,-2139000,3712000,0
"103228",4477,-959000,1932000,0
"57394",0,-2349000,2942000,0
"32228",286,-2259000,3522000,0
"3432",48,-1729000,4542000,0
"67845",3533,-1919000,2732000,0
"61389",136,-1669000,2862000,0
"85387",3613,-1649000,2362000,0
"23784",1406,-2019000,3772000,0
"30828",296,-1889000,3562000,0
"2229",86,-1709000,4612000,0
"19152",1127,-1789000,3922000,0
"7086",59,-1639000,4372000,0
"86295",822,-1529000,2342000,0
"20310",550,-1769000,3882000,0
"88930",3755,-1599000,2282000,0
"83576",883,-1599000,2402000,0
"63860",1197,-2129000,2812000,0
"33382",229,-1819000,3492000,0
"8012",107,-1639000,4332000,0
"6188",1964,-1569000,4412000,0
"36885",2401,-2049000,3402000,0
"7056",276,-1939000,4372000,0
"13813",1332,-1899000,4112000,0
"6880",422,-1449000,4382000,0
"61883",558,-1749000,2852000,0
"77970",3168,-1829000,2522000,0
"23810",534,-1759000,3772000,0
"34882",163,-2219000,3452000,0
"29060",1262,-2089000,3612000,0
"88485",3948,-1689000,2292000,0
"62842",26,-2219000,2832000,0
"65399",246,-1719000,2782000,0
"61385",206,-1709000,2862000,0
"1231",918,-1699000,4672000,0
"95332",240,-869000,2132000,0
"29075",510,-1939000,3612000,0
"16335",182,-1419000,4022000,0
"97707",3445,-1429000,2072000,0
"92791",689,-1379000,2192000,0
"81233",0,-1959000,2452000,0
"77014",3842,-1939000,2542000,0
"90248",637,-1369000,2252000,0
"11405",1965,-1469000,4202000,0
"1914",113,-1519000,4632000,0
"9708",2594,-1859000,4262000,0
"91520",3545,-1439000,2222000,0
"62904",187,-1599000,2832000,0
"72711",2775,-1909000,2632000,0
"14392",382,-1539000,4092000,0
"26788",219,-1779000,3682000,0
"78467",1086,-1569000,2512000,0
"53086",157,-1929000,3032000,0
"72224",3554,-1939000,2642000,0
"15435",98,-2019000,4052000,0
"26418",15,-2179000,3692000,0
"34526",271,-1879000,3462000,0
"667",366,-1579000,4712000,0
"4057",2775,-1339000,4512000,0
"8279",170,-1369000,4322000,0
"9756",181,-1379000,4262000,0
"1568",746,-1639000,4652000,0
"54507",2276,-2129000,3002000,0
"30799",647,-2179000,3562000,0
"10298",2038,-1449000,4242000,0
"14954",176,-1349000,4072000,0
"31528",3038,-2069000,3542000,0
"101681",4793,-1009000,1972000,0
"25779",2904,-1939000,3712000,0
"74184",286,-1639000,2602000,0
"8738",269,-1609000,4302000,0
"7780",463,-1579000,4342000,0
"8967",906,-1759000,4292000,0
"26106",2109,-1989000,3702000,0
"6401",1246,-1709000,4402000,0
"43067",3144,-2079000,3252000,0
"88039",3414,-1779000,2302000,0
"95711",3748,-1169000,2122000,0
"8470",1245,-1869000,4312000,0
"11658",1065,-1689000,4192000,0
"2752",225,-1559000,4582000,0
"86775",459,-1179000,2332000,0
"66862",3040,-1929000,2752000,0
"88940",683,-1499000,2282000,0
"3445",1176,-1599000,4542000,0
"57419",2034,-2099000,2942000,0
"65391",234,-1799000,2782000,0
"100880",4149,-1249000,1992000,0
"64851",2,-2229000,2792000,0
"9997",130,-1679000,4252000,0
"97339",4426,-1099000,2082000,0
"26756",485,-2099000,3682000,0
"96509",1994,-1339000,2102000,0
"10836",2212,-1639000,4222000,0
"50705",193,-1969000,3082000,0
"111630",3321,-599000,1702000,0
"11089",667,-1879000,4212000,0
"16617",177,-1419000,4012000,0
"106251",3815,-959000,1852000,0
"24814",255,-1659000,3742000,0
"11116",1860,-1609000,4212000,0
"84050",287,-1429000,2392000,0
"34128",631,-1979000,3472000,0
"26467",236,-1689000,3692000,0
"88522",434,-1319000,2292000,0
"73177",0,-2079000,2622000,0
"72732",741,-1699000,2632000,0
"55988",211,-1849000,2972000,0
"62875",1612,-1889000,2832000,0
"70267",175,-2089000,2682000,0
"5934",32,-1829000,4422000,0
"25795",254,-1779000,3712000,0
"84497",1186,-1509000,2382000,0
"34519",341,-1949000,3462000,0
"21200",1408,-1969000,3852000,0
"6883",207,-1419000,4382000,0
"56477",235,-1809000,2962000,0
"41393",1438,-2009000,3292000,0
"88975",380,-1149000,2282000,0
"59388",817,-1899000,2902000,0
"23492",349,-1629000,3782000,0
"93622",1337,-1429000,2172000,0
"76059",237,-1999000,2562000,0
"17140",1029,-1889000,3992000,0
"113296",2806,-629000,1652000,0
"11945",2750,-1559000,4182000,0
"40143",8,-2219000,3322000,0
"82627",1066,-1909000,2422000,0
"46092",3684,-2159000,3182000,0
"22492",1316,-1749000,3812000,0
"5291",833,-1569000,4452000,0
"69789",3888,-1999000,2692000,0
"8231",1623,-1849000,4322000,0
"64867",1929,-2069000,2792000,0
"5266",20,-1819000,4452000,0
"82637",4563,-1809000,2422000,0
"100529",2299,-859000,2002000,0
"5272",20,-1759000,4452000,0
"21514",597,-1979000,3842000,0
"74157",3457,-1909000,2602000,0
"15758",307,-1569000,4042000,0
"49283",1572,-2179000,3112000,0
"40560",1713,-2159000,3312000,0
"112979",2681,-499000,1662000,0
"13560",686,-1709000,4122000,0
"76083",1523,-1759000,2562000,0
"93643",1229,-1219000,2172000,0
"15470",3053,-1669000,4052000,0
"60857",1936,-1989000,2872000,0
"33343",294,-2209000,3492000,0
"61391",135,-1649000,2862000,0
"71285",171,-1619000,2662000,0
"7291",115,-1839000,4362000,0
"28719",46,-2169000,3622000,0
"20624",863,-1609000,3872000,0
"12503",183,-1409000,4162000,0
"79393",2148,-1699000,2492000,0
"94843",3115,-1649000,2142000,0
"5946",1445,-1709000,4422000,0
"8460",85,-1969000,4312000,0
"51176",222,-1979000,3072000,0
"82193",391,-1629000,2432000,0
"9758",164,-1359000,4262000,0
"60383",169,-1769000,2882000,0
"43082",270,-1929000,3252000,0
"116218",3792,-609000,1562000,0
"26122",267,-1829000,3702000,0
"92350",4287,-1579000,2202000,0
"2069",62,-1639000,4622000,0
"13306",1847,-1519000,4132000,0
"36099",246,-1889000,3422000,0
"94897",460,-1109000,2142000,0
"114291",2271,-539000,1622000,0
"2405",54,-1639000,4602000,0
"14109",2664,-1659000,4102000,0
"70308",331,-1679000,2682000,0
"1563",458,-1689000,4652000,0
"32253",1480,-2009000,3522000,0
"9698",889,-1959000,4262000,0
"62385",244,-1749000,2842000,0
"31868",287,-2259000,3532000,0
"7299",104,-1759000,4362000,0
"12204",722,-1689000,4172000,0
"9714",1076,-1799000,4262000,0
"27449",267,-1719000,3662000,0
"27752",2915,-1969000,3652000,0
"93625",1600,-1399000,2172000,0
"16882",1018,-1619000,4002000,0
"43928",1332,-2039000,3232000,0
"2568",110,-1699000,4592000,0
"60387",155,-1729000,2882000,0
"98156",846,-929000,2062000,0
"3638",330,-1579000,4532000,0
"95273",2344,-1459000,2132000,0
"14938",198,-1509000,4072000,0
"68345",470,-1809000,2722000,0
"4888",1891,-1319000,4472000,0
"20289",929,-1979000,3882000,0
"39751",910,-2029000,3332000,0
"46989",12,-2219000,3162000,0
"3089",31,-1649000,4562000,0
"38111",608,-2019000,3372000,0
"54027",1497,-2109000,3012000,0
"11375",486,-1769000,4202000,0
"7287",413,-1879000,4362000,0
"8752",3309,-1469000,4302000,0
"3816",10,-1759000,4522000,0
"17167",708,-1619000,3992000,0
"15442",695,-1949000,4052000,0
"1740",1676,-1589000,4642000,0
"56430",117,-2279000,2962000,0
"5309",1755,-1389000,4452000,0
"88951",437,-1389000,2282000,0
"26090",49,-2149000,3702000,0
"8948",1328,-1949000,4292000,0
"79872",379,-1589000,2482000,0
"28095",244,-1819000,3642000,0
"106262",3500,-849000,1852000,0
"38508",3791,-2149000,3362000,0
"96120",4153,-1169000,2112000,0
"14352",288,-1939000,4092000,0
"22837",273,-1569000,3802000,0
"8014",113,-1619000,4332000,0
"24480",279,-1689000,3752000,0
"12236",162,-1369000,4172000,0
"57420",1377,-2089000,2942000,0
"88078",347,-1389000,2302000,0
"13301",3138,-1569000,4132000,0
"20044",207,-1529000,3892000,0
"668",187,-1569000,4712000,0
"22499",307,-1679000,3812000,0
"98132",4676,-1169000,2062000,0
"93217",2731,-1309000,2182000,0
"60855",3268,-2009000,2872000,0
"63886",1339,-1869000,2812000,0
"84000",0,-1929000,2392000,0
"90252",1008,-1329000,2252000,0
"8026",2347,-1499000,4332000,0
"1749",58,-1499000,4642000,0
"75610",911,-1729000,2572000,0
"78917",3675,-1769000,2502000,0
"25126",1496,-1849000,3732000,0
"96910",2147,-1369000,2092000,0
"943",131,-1499000,4692000,0
"86739",1498,-1539000,2332000,0
"34915",342,-1889000,3452000,0
"59380",2507,-1979000,2902000,0
"59398",171,-1799000,2902000,0
"19462",245,-1559000,3912000,0
"64889",607,-1849000,2792000,0
"59889",163,-1789000,2892000,0
"21214",1963,-1829000,3852000,0
"84028",2220,-1649000,2392000,0
"78928",383,-1659000,2502000,0
"83595",283,-1409000,2402000,0
"14362",1223,-1839000,4092000,0
"54982",1988,-2209000,2992000,0
"23824",320,-1619000,3772000,0
"4065",260,-1259000,4512000,0
"17149",1036,-1799000,3992000,0
"1918",27,-1479000,4632000,0
"88517",435,-1369000,2292000,0
"58423",150,-1779000,2922000,0
"13578",1199,-1529000,4122000,0
"64387",1258,-1879000,2802000,0
"12443",202,-2009000,4162000,0
"63385",1376,-1839000,2822000,0
"52143",149,-1809000,3052000,0
"25797",230,-1759000,3712000,0
"98540",4592,-1059000,2052000,0
"89826",1147,-1289000,2262000,0
"43075",289,-1999000,3252000,0
"64916",295,-1579000,2792000,0
"65887",276,-1799000,2772000,0
"68352",467,-1739000,2722000,0
"4058",2747,-1329000,4512000,0
"94487",799,-1079000,2152000,0
"7534",1104,-1719000,4352000,0
"24440",50,-2089000,3752000,0
"51625",1226,-2229000,3062000,0
"62379",355,-1809000,2842000,0
"25130",411,-1809000,3732000,0
"68813",2407,-2009000,2712000,0
"23773",22,-2129000,3772000,0
"29771",234,-1769000,3592000,0
"30474",255,-1839000,3572000,0
"48813",10,-2259000,3122000,0
"20022",1035,-1749000,3892000,0
"58381",579,-2199000,2922000,0
"37719",249,-1839000,3382000,0
"88477",4158,-1769000,2292000,0
"1405",121,-1609000,4662000,0
"11939",3220,-1619000,4182000,0
"24456",3087,-1929000,3752000,0
"31885",2861,-2089000,3532000,0
"22796",1334,-1979000,3802000,0
"100869",4396,-1359000,1992000,0
"91521",2862,-1429000,2222000,0
"94490",278,-1049000,2152000,0
"6603",202,-1959000,4392000,0
"13253",0,-2049000,4132000,0
"90682",1487,-1309000,2242000,0
"66839",43,-2159000,2752000,0
"76592",318,-1419000,2552000,0
"8495",113,-1619000,4312000,0
"11944",2614,-1569000,4182000,0
"60379",589,-1809000,2882000,0
"51179",361,-1949000,3072000,0
"74655",2028,-1719000,2592000,0
"53542",1785,-2159000,3022000,0
"19173",270,-1579000,3922000,0
"14631",955,-1859000,4082000,0
"88097",417,-1199000,2302000,0
"63360",2653,-2089000,2822000,0
"11378",161,-1739000,4202000,0
"100080",3959,-1429000,2012000,0
"101659",4564,-1229000,1972000,0
"8040",156,-1359000,4332000,0
"4843",18,-1769000,4472000,0
"98142",4572,-1069000,2062000,0
"66874",387,-1809000,2752000,0
"16582",545,-1769000,4012000,0
"5760",133,-1299000,4432000,0
"20609",1574,-1759000,3872000,0
"90658",1567,-1549000,2242000,0
"82",12,-1509000,4812000,0
"77996",1671,-1569000,2522000,0
"59881",831,-1869000,2892000,0
"17142",2607,-1869000,3992000,0
"1080",1306,-1629000,4682000,0
"25145",261,-1659000,3732000,0
"66346",205,-2159000,2762000,0
"59893",151,-1749000,2892000,0
"26793",270,-1729000,3682000,0
"43930",824,-2019000,3232000,0
"2399",75,-1699000,4602000,0
"102034",4754,-1349000,1962000,0
"34894",5141,-2099000,3452000,0
"45670",229,-1889000,3192000,0
"27118",214,-1759000,3672000,0
"29416",254,-1889000,3602000,0
"21560",212,-1519000,3842000,0
"59399",167,-1789000,2902000,0
"52580",2132,-2209000,3042000,0
"14630",919,-1869000,4082000,0
"108841",242,-579000,1782000,0
"60872",1055,-1839000,2872000,0
"45214",1309,-2059000,3202000,0
"244",74,-1499000,4762000,0
"38527",419,-1959000,3362000,0
"94445",2652,-1499000,2152000,0
"8204",600,-2119000,4322000,0
"27759",370,-1899000,3652000,0
"89380",2404,-1439000,2272000,0
"88501",1249,-1529000,2292000,0
"6423",749,-1489000,4402000,0
"39339",1141,-2049000,3342000,0
"56927",3165,-2159000,2952000,0
"56967",132,-1759000,2952000,0
"5485",21,-1799000,4442000,0
"26441",3034,-1949000,3692000,0
"7781",921,-1569000,4342000,0
"76565",1161,-1689000,2552000,0
"60860",2699,-1959000,2872000,0
"22172",1343,-1749000,3822000,0
"13276",2791,-1819000,4132000,0
"1607",778,-1179000,4652000,0
"91135",304,-1039000,2232000,0
"17436",464,-1789000,3982000,0
"96903",3358,-1439000,2092000,0
"104344",4548,-1249000,1902000,0
"8998",2423,-1449000,4292000,0
"95719",719,-1089000,2122000,0
"7541",82,-1649000,4352000,0
"5947",1012,-1699000,4422000,0
"22502",275,-1649000,3812000,0
"458",74,-1489000,4732000,0
"64868",2269,-2059000,2792000,0
"6631",185,-1679000,4392000,0
"8513",1550,-1439000,4312000,0
"96065",75,-1719000,2112000,0
"105917",187,-579000,1862000,0
"14920",2575,-1689000,4072000,0
"22480",2453,-1869000,3812000,0
"15718",38,-1969000,4042000,0
"45645",2909,-2139000,3192000,0
"32985",2822,-2039000,3502000,0
"23140",1796,-1839000,3792000,0
"4032",718,-1589000,4512000,0
"61847",2591,-2109000,2852000,0
"11927",185,-1739000,4182000,0
"68338",2356,-1879000,2722000,0
"10015",2237,-1499000,4252000,0
"88074",1900,-1429000,2302000,0
"28386",21,-2189000,3632000,0
"10247",452,-1959000,4242000,0
"9256",136,-1319000,4282000,0
"819",107,-1339000,4702000,0
"63395",598,-1739000,2822000,0
"98893",3822,-1499000,2042000,0
"18577",1031,-1809000,3942000,0
"14892",32,-1969000,4072000,0
"103954",4666,-1349000,1912000,0
"88500",2313,-1539000,2292000,0
"60370",1104,-1899000,2882000,0
"64885",1830,-1889000,2792000,0
"78918",3155,-1759000,2502000,0
"56463",889,-1949000,2962000,0
"65850",29,-2169000,2772000,0
"84002",530,-1909000,2392000,0
"93607",4000,-1579000,2172000,0
"14915",236,-1739000,4072000,0
"100081",3779,-1419000,2012000,0
"8951",1494,-1919000,4292000,0
"27425",2443,-1959000,3662000,0
"105914",207,-609000,1862000,0
"45209",2513,-2109000,3202000,0
"5770",100,-1199000,4432000,0
"30824",302,-1929000,3562000,0
"40988",428,-1969000,3302000,0
"83563",3694,-1729000,2402000,0
"102059",4239,-1099000,1962000,0
"54978",207,-2249000,2992000,0
"73206",1061,-1789000,2622000,0
"94028",3559,-1519000,2162000,0
"51170",764,-2039000,3072000,0
"88114",364,-1029000,2302000,0
"60850",1322,-2059000,2872000,0
"77525",688,-1559000,2532000,0
"8005",587,-1709000,4332000,0
"95693",4333,-1349000,2122000,0
"99308",4498,-1289000,2032000,0
"29417",266,-1879000,3602000,0
"47446",639,-2189000,3152000,0
"26764",1489,-2019000,3682000,0
"11087",1980,-1899000,4212000,0
"9471",492,-1619000,4272000,0
"94006",690,-1739000,2162000,0
"48816",86,-2229000,3122000,0
"56949",1029,-1939000,2952000,0
"94872",3039,-1359000,2142000,0
"77011",1201,-1969000,2542000,0
"10251",2885,-1919000,4242000,0
"63869",2885,-2039000,2812000,0
"2084",22,-1489000,4622000,0
"111284",4576,-649000,1712000,0
"9736",1258,-1579000,4262000,0
"95721",1229,-1069000,2122000,0
"85377",4428,-1749000,2362000,0
"72226",4161,-1919000,2642000,0
"15761",199,-1539000,4042000,0
"11372",1269,-1799000,4202000,0
"8240",494,-1759000,4322000,0
"25786",1952,-1869000,3712000,0
"27730",0,-2189000,3652000,0
"664",1310,-1609000,4712000,0
"48825",2792,-2139000,3122000,0
"79842",4334,-1889000,2482000,0
"15441",66,-1959000,4052000,0
"20320",426,-1669000,3882000,0
"47909",2831,-2119000,3142000,0
"69333",299,-1689000,2702000,0
"71724",37,-2089000,2652000,0
"85398",1074,-1539000,2362000,0
"78946",241,-1479000,2502000,0
"23495",305,-1599000,3782000,0
"27125",217,-1689000,3672000,0
"55033",124,-1699000,2992000,0
"73691",523,-1759000,2612000,0
"22491",1954,-1759000,3812000,0
"62868",2423,-1959000,2832000,0
"62343",288,-2169000,2842000,0
"15217",175,-1429000,4062000,0
"116863",1394,-459000,1542000,0
"19705",18,-2019000,3902000,0
"7307",191,-1679000,4362000,0
"108765",1706,-1339000,1782000,0
"100104",4058,-1189000,2012000,0
"69334",215,-1679000,2702000,0
"96940",2790,-1069000,2092000,0
"36489",418,-1989000,3412000,0
"65400",329,-1709000,2782000,0
"16012",3320,-1829000,4032000,0
"73661",0,-2059000,2612000,0
"38935",388,-1979000,3352000,0
"74189",339,-1589000,2602000,0
"49313",176,-1879000,3112000,0
"4451",28,-1489000,4492000,0
"66866",1412,-1889000,2752000,0
"91098",1832,-1409000,2232000,0
"29727",152,-2209000,3592000,0
"15483",206,-1539000,4052000,0
"77988",275,-1649000,2522000,0
"31164",2009,-2119000,3552000,0
"13579",1521,-1519000,4122000,0
"2594",2,-1339000,4592000,0
"61852",2352,-2059000,2852000,0
"66388",1066,-1739000,2762000,0
"104337",4051,-1319000,1902000,0
"95327",246,-919000,2132000,0
"19175",235,-1559000,3922000,0
"58435",120,-1659000,2922000,0
"76566",618,-1679000,2552000,0
"20041",264,-1559000,3892000,0
"70273",2115,-2029000,2682000,0
"15755",2001,-1599000,4042000,0
"8220",1026,-1959000,4322000,0
"53065",3028,-2139000,3032000,0
"21835",1597,-1939000,3832000,0
"75131",560,-1739000,2582000,0
"10008",1854,-1569000,4252000,0
"38928",1319,-2049000,3352000,0
"63361",2108,-2079000,2822000,0
"84941",969,-1599000,2372000,0
"100102",3915,-1209000,2012000,0
"14111",2718,-1639000,4102000,0
"6663",165,-1359000,4392000,0
"65903",176,-1639000,2772000,0
"102469",1109,-859000,1952000,0
"14646",1351,-1709000,4082000,0
"62359",1468,-2009000,2842000,0
"84076",420,-1169000,2392000,0
"63342",-6,-2269000,2822000,0
"78451",1601,-1729000,2512000,0
"38518",1075,-2049000,3362000,0
"12730",1157,-1849000,4152000,0
"13262",59,-1959000,4132000,0
"17735",2818,-1669000,3972000,0
"112967",3034,-619000,1662000,0
"11136",244,-1409000,4212000,0
"64384",2109,-1909000,2802000,0
"66894",237,-1609000,2752000,0
"55962",895,-2109000,2972000,0
"8020",1655,-1559000,4332000,0
"12184",1116,-1889000,4172000,0
"72253",191,-1649000,2642000,0
"9995",137,-1699000,4252000,0
"49742",126,-2239000,3102000,0
"16876",3455,-1679000,4002000,0
"74635",4203,-1919000,2592000,0
"80805",283,-1589000,2462000,0
"91549",339,-1149000,2222000,0
"36486",567,-2019000,3412000,0
"79415",246,-1479000,2492000,0
"100112",4463,-1109000,2012000,0
"96149",278,-879000,2112000,0
"76541",3709,-1929000,2552000,0
"9196",1727,-1919000,4282000,0
"28438",211,-1669000,3632000,0
"109910",217,-519000,1752000,0
"30840",230,-1769000,3562000,0
"69322",722,-1799000,2702000,0
"113954",3122,-629000,1632000,0
"2904",61,-1769000,4572000,0
"1073",1573,-1699000,4682000,0
"96909",3057,-1379000,2092000,0
"82202",1231,-1539000,2432000,0
"34506",4026,-2079000,3462000,0
"80840",327,-1239000,2462000,0
"5067",37,-1659000,4462000,0
"5105",152,-1279000,4462000,0
