"","elevation","x","y","Presence"
"120970",85,251000,1412000,0
"142281",56,151000,602000,0
"130295",1179,1501000,1102000,0
"110637",257,-229000,1732000,0
"127930",410,921000,1182000,0
"19798",424,-1089000,3902000,0
"141658",64,241000,632000,0
"33047",194,-1419000,3502000,0
"109025",977,1261000,1782000,0
"34212",92,-1139000,3472000,0
"103646",174,-609000,1922000,0
"124145",1257,1591000,1312000,0
"9554",1010,-789000,4272000,0
"124931",286,421000,1282000,0
"94566",175,-289000,2152000,0
"129438",1232,1561000,1132000,0
"76301",268,421000,2562000,0
"247",11,-1469000,4762000,0
"8535",106,-1219000,4312000,0
"119760",122,431000,1452000,0
"117991",980,1401000,1512000,0
"9062",506,-809000,4292000,0
"125592",548,1041000,1262000,0
"134752",649,1121000,942000,0
"10991",530,-89000,4222000,0
"112941",4030,-879000,1662000,0
"142485",65,91000,592000,0
"100140",764,-829000,2012000,0
"22791",541,-2029000,3802000,0
"136498",0,1331000,872000,0
"123847",1130,1631000,1322000,0
"113400",135,411000,1652000,0
"125352",1111,1631000,1272000,0
"1407",457,-1589000,4662000,0
"84988",398,-1129000,2372000,0
"124319",589,311000,1302000,0
"87665",369,-1119000,2312000,0
"137179",27,1171000,842000,0
"52902",211,1011000,3042000,0
"96945",1202,-1019000,2092000,0
"2067",98,-1659000,4622000,0
"94949",145,-589000,2142000,0
"30132",182,-1679000,3582000,0
"126161",259,801000,1242000,0
"147427",4434,-899000,352000,0
"81361",158,-679000,2452000,0
"139937",97,31000,712000,0
"141018",59,171000,662000,0
"138681",232,491000,772000,0
"11363",1577,-1889000,4202000,0
"141663",76,291000,632000,0
"135350",599,-399000,912000,0
"132659",4381,-559000,1012000,0
"89522",467,-19000,2272000,0
"112296",4035,-689000,1682000,0
"31158",343,-2179000,3552000,0
"12388",145,151000,4172000,0
"107561",743,1101000,1822000,0
"149070",4108,-919000,272000,0
"16347",170,-1299000,4022000,0
"28063",199,-2139000,3642000,0
"20323",380,-1639000,3882000,0
"44019",142,-1129000,3232000,0
"138280",884,891000,792000,0
"130160",96,151000,1102000,0
"9699",911,-1949000,4262000,0
"133078",573,851000,1002000,0
"135830",1262,-509000,892000,0
"6372",306,-1999000,4402000,0
"24149",296,-1689000,3762000,0
"108199",115,201000,1802000,0
"73913",371,461000,2612000,0
"31187",310,-1889000,3552000,0
"112329",339,-359000,1682000,0
"109643",117,331000,1762000,0
"134272",5,1711000,962000,0
"12811",116,-1039000,4152000,0
"93352",527,41000,2182000,0
"129584",100,141000,1122000,0
"129119",851,1251000,1142000,0
"143168",298,621000,562000,0
"110055",594,931000,1752000,0
"12704",68,601000,4162000,0
"130429",151,-39000,1092000,0
"43061",2619,-2139000,3252000,0
"98135",4761,-1139000,2062000,0
"125602",524,1141000,1262000,0
"11949",3731,-1519000,4182000,0
"138804",760,-469000,762000,0
"31211",222,-1649000,3552000,0
"148461",2826,-939000,302000,0
"125841",387,561000,1252000,0
"101897",469,1151000,1972000,0
"110057",750,951000,1752000,0
"144681",599,1021000,492000,0
"128546",706,1291000,1162000,0
"15989",5,1011000,4042000,0
"6938",44,-869000,4382000,0
"107119",173,341000,1832000,0
"13083",109,-1029000,4142000,0
"24057",300,711000,3772000,0
"14926",2872,-1629000,4072000,0
"115439",773,1171000,1592000,0
"17162",3785,-1669000,3992000,0
"32966",175,-2229000,3502000,0
"34100",208,-2259000,3472000,0
"54351",157,1131000,3012000,0
"22434",171,871000,3822000,0
"24137",2112,-1809000,3762000,0
"22840",299,-1539000,3802000,0
"127373",528,1181000,1202000,0
"122454",323,-169000,1362000,0
"21788",262,761000,3842000,0
"91601",150,-629000,2222000,0
"24465",1385,-1839000,3752000,0
"24789",3323,-1909000,3742000,0
"107597",562,1461000,1822000,0
"16184",97,-109000,4032000,0
"103755",731,481000,1922000,0
"129639",299,691000,1122000,0
"25151",286,-1599000,3732000,0
"28428",270,-1769000,3632000,0
"102087",644,-819000,1962000,0
"109136",2271,-1189000,1772000,0
"119470",569,611000,1462000,0
"135483",610,931000,912000,0
"130551",758,1181000,1092000,0
"148447",8,971000,312000,0
"35693",370,-1979000,3432000,0
"145928",1082,901000,432000,0
"20597",3360,-1879000,3872000,0
"111067",555,611000,1722000,0
"31189",297,-1869000,3552000,0
"110784",858,1241000,1732000,0
"124936",311,471000,1282000,0
"27130",234,-1639000,3672000,0
"17226",149,-1029000,3992000,0
"145848",47,101000,432000,0
"105671",409,701000,1872000,0
"12981",0,-2049000,4142000,0
"117890",126,391000,1512000,0
"131307",103,111000,1062000,0
"2402",56,-1669000,4602000,0
"131728",1619,1451000,1052000,0
"15228",164,-1319000,4062000,0
"66079",216,121000,2772000,0
"12574",151,-699000,4162000,0
"11712",122,-1149000,4192000,0
"136463",1003,981000,872000,0
"109561",210,-489000,1762000,0
"14167",148,-1079000,4102000,0
"12987",108,-1989000,4142000,0
"14898",591,-1909000,4072000,0
"16043",173,-1519000,4032000,0
"41402",294,-1919000,3292000,0
"97780",170,-699000,2072000,0
"4006",112,-1849000,4512000,0
"113053",94,241000,1662000,0
"551",202,-1549000,4722000,0
"8817",275,-819000,4302000,0
"43051",2,-2239000,3252000,0
"93759",398,-59000,2172000,0
"139791",542,731000,722000,0
"148060",3269,-839000,322000,0
"131167",556,1581000,1072000,0
"119439",94,301000,1462000,0
"139573",595,711000,732000,0
"139179",114,1101000,752000,0
"34891",4642,-2129000,3452000,0
"138300",703,1091000,792000,0
"128538",628,1211000,1162000,0
"16824",162,651000,4012000,0
"109909",228,-529000,1752000,0
"120111",455,861000,1442000,0
"9250",193,-1379000,4282000,0
"137773",67,291000,812000,0
"5734",2127,-1559000,4432000,0
"104926",398,781000,1892000,0
"138871",68,201000,762000,0
"134087",177,-139000,962000,0
"19815",141,-919000,3902000,0
"144818",76,291000,482000,0
"102666",508,1111000,1952000,0
"30162",152,-1379000,3582000,0
"108202",191,231000,1802000,0
"18094",116,-939000,3962000,0
"135928",219,471000,892000,0
"133404",1088,1331000,992000,0
"97744",4127,-1059000,2072000,0
"4016",12,-1749000,4512000,0
"121684",948,1281000,1392000,0
"130715",159,-59000,1082000,0
"30104",367,-1959000,3582000,0
"22432",184,851000,3822000,0
"115980",245,181000,1572000,0
"121271",83,201000,1402000,0
"137630",120,1121000,822000,0
"119833",778,1161000,1452000,0
"144598",72,191000,492000,0
"119291",305,1911000,1472000,0
"123812",969,1281000,1322000,0
"25476",240,-1659000,3722000,0
"117974",697,1231000,1512000,0
"140578",92,21000,682000,0
"134038",3967,-629000,962000,0
"7761",190,-1769000,4342000,0
"98192",151,-569000,2062000,0
"139069",109,1000,752000,0
"135493",605,1031000,912000,0
"3084",103,-1699000,4562000,0
"7975",11,-2009000,4332000,0
"55804",176,1171000,2982000,0
"10437",517,-59000,4242000,0
"122510",156,391000,1362000,0
"2562",112,-1759000,4592000,0
"17477",191,-1379000,3982000,0
"86343",389,-1049000,2342000,0
"17982",4,1031000,3972000,0
"124465",842,1771000,1302000,0
"46098",3181,-2099000,3182000,0
"124924",330,351000,1282000,0
"13882",150,-1209000,4112000,0
"111657",302,-329000,1702000,0
"116197",3778,-819000,1562000,0
"90284",263,-1009000,2252000,0
"10905",81,-949000,4222000,0
"26839",221,-1269000,3682000,0
"123775",420,911000,1322000,0
"18575",2021,-1829000,3942000,0
"136105",181,-199000,882000,0
"93236",326,-1119000,2182000,0
"73698",272,-1689000,2612000,0
"5499",36,-1659000,4442000,0
"143370",256,541000,552000,0
"123832",848,1481000,1322000,0
"146092",123,441000,422000,0
"135194",298,511000,922000,0
"12428",189,551000,4172000,0
"133128",1460,1351000,1002000,0
"106000",301,251000,1862000,0
"14572",147,261000,4092000,0
"133415",589,1441000,992000,0
"1557",47,-1749000,4652000,0
"34511",1451,-2029000,3462000,0
"86362",195,-859000,2342000,0
"25473",254,-1689000,3722000,0
"76630",225,-1039000,2552000,0
"138528",6,1161000,782000,0
"119309",876,-999000,1462000,0
"126468",356,921000,1232000,0
"31970",155,-1239000,3532000,0
"44775",3562,-2139000,3212000,0
"29772",223,-1759000,3592000,0
"91",24,-1419000,4812000,0
"4618",12,-1909000,4482000,0
"141861",56,161000,622000,0
"109207",203,-479000,1772000,0
"106067",326,921000,1862000,0
"117454",3758,-839000,1522000,0
"130511",344,781000,1092000,0
"103727",219,201000,1922000,0
"14376",1770,-1699000,4092000,0
"133947",544,1221000,972000,0
"96161",183,-759000,2112000,0
"147117",71,191000,372000,0
"136485",615,1201000,872000,0
"138295",822,1041000,792000,0
"126467",403,911000,1232000,0
"137954",150,-139000,802000,0
"79380",4551,-1829000,2492000,0
"22839",295,-1549000,3802000,0
"111416",780,671000,1712000,0
"12095",933,-59000,4182000,0
"11170",99,-1069000,4212000,0
"124483",149,1951000,1302000,0
"112729",105,311000,1672000,0
"123870",239,1861000,1322000,0
"145818",88,-199000,432000,0
"24520",336,-1289000,3752000,0
"15996",32,-1989000,4032000,0
"9998",132,-1669000,4252000,0
"133085",419,921000,1002000,0
"118319",683,1551000,1502000,0
"98580",161,-659000,2052000,0
"130700",229,-209000,1082000,0
"130226",442,811000,1102000,0
"124370",350,821000,1302000,0
"126456",263,801000,1232000,0
"36857",20,-2329000,3402000,0
"1233",1758,-1679000,4672000,0
"10708",1082,-139000,4232000,0
"10861",206,-1389000,4222000,0
"119237",850,1371000,1472000,0
"71445",137,-19000,2662000,0
"20102",155,-949000,3892000,0
"129088",512,941000,1142000,0
"19476",211,-1419000,3912000,0
"145966",4835,-819000,422000,0
"135368",189,-219000,912000,0
"45308",137,-1119000,3202000,0
"124769",509,1801000,1292000,0
"111986",719,-429000,1692000,0
"11627",69,-1999000,4192000,0
"32596",153,-2239000,3512000,0
"98128",4318,-1209000,2062000,0
"145686",449,581000,442000,0
"144215",410,571000,512000,0
"104710",3280,-1379000,1892000,0
"118680",73,2031000,1492000,0
"90252",1008,-1329000,2252000,0
"142933",163,371000,572000,0
"31881",1672,-2129000,3532000,0
"136487",676,1221000,872000,0
"12226",1020,-1469000,4172000,0
"124950",425,611000,1282000,0
"143594",411,681000,542000,0
"91559",283,-1049000,2222000,0
"12502",192,-1419000,4162000,0
"109842",2112,-1199000,1752000,0
"133995",375,1701000,972000,0
"70788",1171,-1739000,2672000,0
"34139",244,-1869000,3472000,0
"112245",164,-1199000,1682000,0
"138478",767,661000,782000,0
"135887",111,61000,892000,0
"29777",205,-1709000,3592000,0
"114656",284,-159000,1612000,0
"138908",315,571000,762000,0
"13348",141,-1099000,4132000,0
"9153",123,101000,4292000,0
"82821",370,31000,2422000,0
"106456",627,1091000,1852000,0
"106728",148,111000,1842000,0
"13057",121,-1289000,4142000,0
"26477",236,-1589000,3692000,0
"119753",107,361000,1452000,0
"111921",3978,-1079000,1692000,0
"13795",113,641000,4122000,0
"7311",87,-1639000,4362000,0
"137979",89,111000,802000,0
"27089",1678,-2049000,3672000,0
"33796",180,-1469000,3482000,0
"13188",699,21000,4142000,0
"34147",220,-1789000,3472000,0
"8445",212,-2119000,4312000,0
"147935",62,-9000,332000,0
"22192",241,-1549000,3822000,0
"128014",499,1761000,1182000,0
"16033",1881,-1619000,4032000,0
"145414",66,-39000,452000,0
"132296",1281,1431000,1032000,0
"9186",13,-2019000,4282000,0
"114950",2049,-479000,1602000,0
"50525",221,921000,3092000,0
"132294",1489,1411000,1032000,0
"9235",1091,-1529000,4282000,0
"113823",565,1351000,1642000,0
"94089",219,-909000,2162000,0
"34506",4026,-2079000,3462000,0
"1881",66,-1849000,4632000,0
"8257",487,-1589000,4322000,0
"137232",4441,-589000,832000,0
"8651",671,-59000,4312000,0
"108427",4568,-1129000,1792000,0
"138857",105,61000,762000,0
"20347",222,-1399000,3882000,0
"109294",129,391000,1772000,0
"118197",101,331000,1502000,0
"21167",177,851000,3862000,0
"136807",209,-249000,852000,0
"17909",141,71000,3972000,0
"32652",189,-1679000,3512000,0
"94928",190,-799000,2142000,0
"19996",208,-2009000,3892000,0
"108781",2920,-1179000,1782000,0
"33808",171,-1349000,3482000,0
"129182",0,1881000,1142000,0
"114969",347,-289000,1602000,0
"19187",212,-1439000,3922000,0
"129452",213,1701000,1132000,0
"132934",3760,-589000,1002000,0
"141703",694,691000,632000,0
"46644",78,-1139000,3172000,0
"131351",320,551000,1062000,0
"13534",63,-1969000,4122000,0
"13741",99,101000,4122000,0
"106370",120,231000,1852000,0
"136079",507,-459000,882000,0
"10253",2249,-1899000,4242000,0
"10636",556,-859000,4232000,0
"129960",604,1021000,1112000,0
"129428",891,1461000,1132000,0
"32260",331,-1939000,3522000,0
"15143",132,541000,4072000,0
"7496",2,211000,4362000,0
"94068",452,-1119000,2162000,0
"33391",242,-1729000,3492000,0
"15755",2001,-1599000,4042000,0
"145640",65,121000,442000,0
"106645",1465,-719000,1842000,0
"10920",386,-799000,4222000,0
"125476",204,-119000,1262000,0
"145059",553,601000,472000,0
"89849",332,-1059000,2262000,0
"17710",1587,-1919000,3972000,0
"138866",79,151000,762000,0
"122890",560,1151000,1352000,0
"4449",85,-1509000,4492000,0
"120505",926,1731000,1432000,0
"34901",1636,-2029000,3452000,0
"6413",1942,-1589000,4402000,0
"6025",49,-919000,4422000,0
"130441",110,81000,1092000,0
"149648",166,851000,252000,0
"79100",247,61000,2502000,0
"18613",208,-1449000,3942000,0
"134682",216,421000,942000,0
"30806",3000,-2109000,3562000,0
"127100",810,1371000,1212000,0
"10031",150,-1339000,4252000,0
"125898",564,1131000,1252000,0
"73918",425,511000,2612000,0
"131383",432,871000,1062000,0
"9044",80,-989000,4292000,0
"14430",159,-1159000,4092000,0
"9993",121,-1719000,4252000,0
"10614",88,-1079000,4232000,0
"139972",262,381000,712000,0
"96172",157,-649000,2112000,0
"96633",342,-99000,2102000,0
"11702",109,-1249000,4192000,0
"72425",115,71000,2642000,0
"146351",1206,931000,412000,0
"125959",958,1741000,1252000,0
"145663",83,351000,442000,0
"8527",124,-1299000,4312000,0
"101528",445,1341000,1982000,0
"80788",3653,-1759000,2462000,0
"12184",1116,-1889000,4172000,0
"102166",228,-29000,1962000,0
"11066",40,661000,4222000,0
"112265",4394,-999000,1682000,0
"127961",596,1231000,1182000,0
"29053",142,-2159000,3612000,0
"17049",792,51000,4002000,0
"99967",437,1361000,2022000,0
"14364",2270,-1819000,4092000,0
"142283",59,171000,602000,0
"108569",111,291000,1792000,0
"32271",236,-1829000,3522000,0
"12517",112,-1269000,4162000,0
"5475",61,-1899000,4442000,0
"66895",223,-1599000,2752000,0
"28477",189,-1279000,3632000,0
"12925",106,101000,4152000,0
"9008",158,-1349000,4292000,0
"66618",265,561000,2762000,0
"109018",837,1191000,1782000,0
"68084",283,471000,2732000,0
"14072",512,-2029000,4102000,0
"10022",878,-1429000,4252000,0
"99555",461,1181000,2032000,0
"11976",108,-1249000,4182000,0
"127979",889,1411000,1182000,0
"91989",210,-979000,2212000,0
"8252",81,-1639000,4322000,0
"130462",206,291000,1092000,0
"38503",28,-2199000,3362000,0
"2047",72,-1859000,4622000,0
"21469",282,721000,3852000,0
"109683",510,731000,1762000,0
"14683",159,-1339000,4082000,0
"11188",116,-889000,4212000,0
"102292",822,1231000,1962000,0
"131295",139,-9000,1062000,0
"9622",831,-109000,4272000,0
"93277",159,-709000,2182000,0
"3245",210,-1829000,4552000,0
"122227",429,611000,1372000,0
"140192",315,431000,702000,0
"117259",110,351000,1532000,0
"6012",71,-1049000,4422000,0
"15223",175,-1369000,4062000,0
"13378",1439,-799000,4132000,0
"120149",978,1241000,1442000,0
"121590",111,341000,1392000,0
"38610",112,-1129000,3362000,0
"94900",739,-1079000,2142000,0
"10029",162,-1359000,4252000,0
"116503",4996,-909000,1552000,0
"131976",669,1071000,1042000,0
"10571",2588,-1509000,4232000,0
"10237",391,-2059000,4242000,0
"9947",5,571000,4262000,0
"5258",55,-1899000,4452000,0
"9716",1334,-1779000,4262000,0
"6394",48,-1779000,4402000,0
"15166",1013,-1939000,4062000,0
"105307",420,811000,1882000,0
"132826",761,1111000,1012000,0
"140632",433,561000,682000,0
"12521",114,-1229000,4162000,0
"121006",632,611000,1412000,0
"88533",345,-1209000,2292000,0
"120489",762,1571000,1432000,0
"112722",97,241000,1672000,0
"134337",393,-399000,952000,0
"16024",731,-1709000,4032000,0
"10901",99,-989000,4222000,0
"5251",76,-1969000,4452000,0
"32998",267,-1909000,3502000,0
"149334",80,-289000,262000,0
"9801",82,-929000,4262000,0
"134242",673,1411000,962000,0
"40587",319,-1889000,3312000,0
"143966",67,191000,522000,0
"119135",105,351000,1472000,0
"30",30,-1459000,4842000,0
"6642",2170,-1569000,4392000,0
"138884",125,331000,762000,0
"132268",504,1151000,1032000,0
"14922",2542,-1669000,4072000,0
"147115",55,171000,372000,0
"143717",153,-189000,532000,0
"117892",133,411000,1512000,0
"115613",372,-299000,1582000,0
"19813",129,-939000,3902000,0
"128686",243,-199000,1152000,0
"133349",446,781000,992000,0
"142793",0,1071000,582000,0
"132514",472,791000,1022000,0
"41482",82,-1119000,3292000,0
"102305",480,1361000,1962000,0
"89407",361,-1169000,2272000,0
"106808",379,911000,1842000,0
"138791",2257,-599000,762000,0
"107934",995,1181000,1812000,0
"130859",865,1381000,1082000,0
"27436",241,-1849000,3662000,0
"143968",68,211000,522000,0
"29399",3036,-2059000,3602000,0
"10509",10,661000,4242000,0
"18053",251,-1349000,3962000,0
"132263",706,1101000,1032000,0
"143107",76,11000,562000,0
"146144",1481,961000,422000,0
"42638",3574,-2079000,3262000,0
"35321",224,-1749000,3442000,0
"15702",141,651000,4052000,0
"35699",292,-1919000,3432000,0
"23803",1282,-1829000,3772000,0
"136208",619,831000,882000,0
"131657",385,741000,1052000,0
"95292",4649,-1269000,2132000,0
"105348",884,1221000,1882000,0
"87657",480,-1199000,2312000,0
"133871",413,461000,972000,0
"41787",711,-2149000,3282000,0
"44357",1689,-2039000,3222000,0
"107711",4639,-1049000,1812000,0
"15781",175,-1339000,4042000,0
"146456",70,-119000,402000,0
"22251",134,-959000,3822000,0
"40665",105,-1109000,3312000,0
"41891",110,-1109000,3282000,0
"1905",105,-1609000,4632000,0
"106971",4471,-1139000,1832000,0
"135174",85,311000,922000,0
"137526",97,81000,822000,0
"4837",33,-1829000,4472000,0
"102685",642,1301000,1952000,0
"147841",1692,-949000,332000,0
"118634",685,1571000,1492000,0
"115713",804,701000,1582000,0
"12547",84,-969000,4162000,0
"31179",429,-1969000,3552000,0
"21211",2636,-1859000,3852000,0
"26117",1908,-1879000,3702000,0
"144426",429,571000,502000,0
"15498",186,-1389000,4052000,0
"134420",243,431000,952000,0
"119137",112,371000,1472000,0
"112810",761,1121000,1672000,0
"133359",434,881000,992000,0
"8770",120,-1289000,4302000,0
"135650",92,141000,902000,0
"125648",992,1601000,1262000,0
"19465",252,-1529000,3912000,0
"10342",101,-1009000,4242000,0
"7123",125,-1269000,4372000,0
"117664",768,1261000,1522000,0
"30478",249,-1799000,3572000,0
"10195",24,301000,4252000,0
"7370",73,-1049000,4362000,0
"11391",1688,-1609000,4202000,0
"29380",164,-2249000,3602000,0
"123878",82,1941000,1322000,0
"52438",175,1141000,3052000,0
"28768",223,-1679000,3622000,0
"113262",4182,-969000,1652000,0
"34153",231,-1729000,3472000,0
"41477",127,-1169000,3292000,0
"12699",242,551000,4162000,0
"140394",152,311000,692000,0
"18277",1423,-1959000,3952000,0
"304",92,-1289000,4752000,0
"127621",385,741000,1192000,0
"131117",588,1081000,1072000,0
"120756",801,1171000,1422000,0
"130507",395,741000,1092000,0
"13524",0,-2069000,4122000,0
"108637",473,971000,1792000,0
"143360",209,441000,552000,0
"96968",191,-789000,2092000,0
"124094",502,1081000,1312000,0
"132755",332,401000,1012000,0
"17712",1125,-1899000,3972000,0
"106435",297,881000,1852000,0
"6869",2494,-1559000,4382000,0
"126487",554,1111000,1232000,0
"118374",964,-1029000,1492000,0
"34120",3786,-2059000,3472000,0
"85451",293,-1009000,2362000,0
"20585",279,-1999000,3872000,0
"91542",1508,-1219000,2222000,0
"30552",152,-1059000,3572000,0
"116946",117,371000,1542000,0
"127220",652,-349000,1202000,0
"53169",161,-1099000,3032000,0
"17125",16,-2039000,3992000,0
"104210",683,1211000,1912000,0
"148531",85,-239000,302000,0
"17180",219,-1489000,3992000,0
"114963",752,-349000,1602000,0
"117179",1488,-449000,1532000,0
"132746",280,311000,1012000,0
"12783",134,-1319000,4152000,0
"108563",180,231000,1792000,0
"129376",478,941000,1132000,0
"29393",1117,-2119000,3602000,0
"131",27,-1519000,4792000,0
"21293",199,-1039000,3852000,0
"18344",200,-1289000,3952000,0
"97740",4221,-1099000,2072000,0
"129400",711,1181000,1132000,0
"143201",562,951000,562000,0
"77587",245,-939000,2532000,0
"80392",290,-1059000,2472000,0
"106472",1050,1251000,1852000,0
"15222",170,-1379000,4062000,0
"119187",455,871000,1472000,0
"108885",420,-139000,1782000,0
"8050",120,-1259000,4332000,0
"14564",90,181000,4092000,0
"112449",911,841000,1682000,0
"22502",275,-1649000,3812000,0
"72956",559,541000,2632000,0
"5946",1445,-1709000,4422000,0
"81344",171,-849000,2452000,0
"145233",68,241000,462000,0
"124321",504,331000,1302000,0
"117268",150,441000,1532000,0
"149538",79,-249000,252000,0
"11734",139,-929000,4192000,0
"86790",326,-1029000,2332000,0
"30794",225,-2229000,3562000,0
"22422",264,751000,3822000,0
"129980",740,1221000,1112000,0
"923",1718,-1699000,4692000,0
"56777",136,1191000,2962000,0
"113776",860,881000,1642000,0
"105314",305,881000,1882000,0
"12784",126,-1309000,4152000,0
"121959",379,981000,1382000,0
"112931",4578,-979000,1662000,0
"12498",295,-1459000,4162000,0
"74343",162,-49000,2602000,0
"18314",301,-1589000,3952000,0
"101668",4396,-1139000,1972000,0
"118911",983,1221000,1482000,0
"11850",93,231000,4192000,0
"111709",94,191000,1702000,0
"136792",440,-399000,852000,0
"6190",2005,-1549000,4412000,0
"143333",51,171000,552000,0
"127628",278,811000,1192000,0
"146561",1190,931000,402000,0
"23456",2791,-1989000,3782000,0
"33434",140,-1299000,3492000,0
"142893",87,-29000,572000,0
"84140",165,-529000,2392000,0
"111602",3865,-879000,1702000,0
"136945",530,1131000,852000,0
"122318",757,1521000,1372000,0
"91123",343,-1159000,2232000,0
"140200",125,511000,702000,0
"135688",348,521000,902000,0
"28108",233,-1689000,3642000,0
"9493",399,-1399000,4272000,0
"126479",458,1031000,1232000,0
"95297",3107,-1219000,2132000,0
"110259",241,-529000,1742000,0
"127388",993,1331000,1202000,0
"108209",111,301000,1802000,0
"9448",2737,-1849000,4272000,0
"138916",574,651000,762000,0
"36113",224,-1749000,3422000,0
"138246",306,551000,792000,0
"48480",152,-989000,3132000,0
"146506",63,381000,402000,0
"126541",686,1651000,1232000,0
"134539",5,1741000,952000,0
"30789",36,-2279000,3562000,0
"125865",359,801000,1252000,0
"126560",634,1841000,1232000,0
"4013",14,-1779000,4512000,0
"8738",269,-1609000,4302000,0
"107845",110,291000,1812000,0
"38950",234,-1829000,3352000,0
"125482",161,-59000,1262000,0
"148970",47,91000,282000,0
"19718",1264,-1889000,3902000,0
"137240",1348,-509000,832000,0
"13612",144,-1189000,4122000,0
"121721",1212,1651000,1392000,0
"132159",115,61000,1032000,0
"130579",991,1461000,1092000,0
"5364",43,-839000,4452000,0
"110208",4538,-1039000,1742000,0
"17963",226,611000,3972000,0
"28064",350,-2129000,3642000,0
"33004",242,-1849000,3502000,0
"77153",171,-549000,2542000,0
"22854",206,-1399000,3802000,0
"133075",556,821000,1002000,0
"136471",792,1061000,872000,0
"93213",1873,-1349000,2182000,0
"123817",952,1331000,1322000,0
"34563",186,-1509000,3462000,0
"112462",579,971000,1682000,0
"124584",159,-49000,1292000,0
"23736",356,811000,3782000,0
"85095",312,-59000,2372000,0
"31901",304,-1929000,3532000,0
"2583",77,-1549000,4592000,0
"7328",3404,-1469000,4362000,0
"80896",168,-679000,2462000,0
"22414",255,671000,3822000,0
"119860",772,1431000,1452000,0
"15750",2669,-1649000,4042000,0
"12482",2753,-1619000,4162000,0
"130717",152,-39000,1082000,0
"20333",241,-1539000,3882000,0
"128606",5,1891000,1162000,0
"123575",36,1941000,1332000,0
"110004",140,421000,1752000,0
"17753",190,-1489000,3972000,0
"96116",3563,-1209000,2112000,0
"77120",210,-879000,2542000,0
"132789",428,741000,1012000,0
"102863",871,-769000,1942000,0
"37308",248,-1869000,3392000,0
"10301",521,-1419000,4242000,0
"18608",202,-1499000,3942000,0
"128989",159,-49000,1142000,0
"142714",105,281000,582000,0
"17915",144,131000,3972000,0
"132886",331,1711000,1012000,0
"9693",15,-2009000,4262000,0
"118524",142,471000,1492000,0
"21831",1208,-1979000,3832000,0
"131911",340,421000,1042000,0
"121713",769,1571000,1392000,0
"5962",1951,-1549000,4422000,0
"123204",958,1261000,1342000,0
"143422",5,1061000,552000,0
"140430",565,671000,692000,0
"5690",59,-1999000,4432000,0
"146571",422,1031000,402000,0
"7309",58,-1659000,4362000,0
"149265",2303,-979000,262000,0
"142061",73,51000,612000,0
"29089",242,-1799000,3612000,0
"79855",3897,-1759000,2482000,0
"5254",87,-1939000,4452000,0
"140997",101,-39000,662000,0
"686",60,-1359000,4712000,0
"91553",258,-1109000,2222000,0
"122370",0,-1009000,1362000,0
"95738",264,-899000,2122000,0
"126512",795,1361000,1232000,0
"146233",110,-249000,412000,0
"127658",470,1111000,1192000,0
"111930",4946,-989000,1692000,0
"43068",3261,-2069000,3252000,0
"143537",51,111000,542000,0
"142486",71,101000,592000,0
"23504",258,-1509000,3782000,0
"15463",319,-1739000,4052000,0
"13492",239,341000,4132000,0
"140411",207,481000,692000,0
"13632",130,-989000,4122000,0
"95003",210,-49000,2142000,0
"32630",270,-1899000,3512000,0
"7830",82,-1079000,4342000,0
"136137",97,121000,882000,0
"125001",597,1121000,1282000,0
"114438",684,931000,1622000,0
"39345",509,-1989000,3342000,0
"39768",208,-1859000,3332000,0
"88529",412,-1249000,2292000,0
"13358",92,-999000,4132000,0
"45748",110,-1109000,3192000,0
"110687",100,271000,1732000,0
"144223",439,651000,512000,0
"9686",173,-2079000,4262000,0
"122755",351,-199000,1352000,0
"135410",82,201000,912000,0
"118551",622,741000,1492000,0
"25510",201,-1319000,3722000,0
"131401",540,1051000,1062000,0
"26446",915,-1899000,3692000,0
"105343",716,1171000,1882000,0
"13059",135,-1269000,4142000,0
"136432",410,671000,872000,0
"117894",141,431000,1512000,0
"89414",327,-1099000,2272000,0
"143534",59,81000,542000,0
"133675",757,1271000,982000,0
"94931",179,-769000,2142000,0
"144000",147,531000,522000,0
"116388",540,1091000,1562000,0
"97337",5046,-1119000,2082000,0
"129947",489,891000,1112000,0
"123834",713,1501000,1322000,0
"103626",1585,-809000,1922000,0
"11141",164,-1359000,4212000,0
"147292",79,-159000,362000,0
"145520",1230,1021000,452000,0
"133836",106,111000,972000,0
"52920",84,1191000,3042000,0
"16859",2102,-1849000,4002000,0
"28103",231,-1739000,3642000,0
"48933",120,-1059000,3122000,0
"110749",514,891000,1732000,0
"125313",856,1241000,1272000,0
"84125",164,-679000,2392000,0
"23816",290,-1699000,3772000,0
"130824",563,1031000,1082000,0
"134060",405,-409000,962000,0
"106061",329,861000,1862000,0
"123974",228,-119000,1312000,0
"135623",163,-129000,902000,0
"118189",495,251000,1502000,0
"124688",476,991000,1292000,0
"102642",268,871000,1952000,0
"16077",183,-1179000,4032000,0
"10903",81,-969000,4222000,0
"126216",809,1351000,1242000,0
"14929",2064,-1599000,4072000,0
"11133",969,-1439000,4212000,0
"144469",650,1001000,502000,0
"17426",1264,-1889000,3982000,0
"24773",137,-2069000,3742000,0
"1075",2906,-1679000,4682000,0
"124934",471,451000,1282000,0
"148137",58,-69000,322000,0
"140146",110,-29000,702000,0
"34979",126,-1249000,3452000,0
"14667",190,-1499000,4082000,0
