"","x","y","strat","Presence"
"5158",-278500,3644500,0.6,0
"5159",452500,1613500,0.6,0
"5160",500500,1857500,0.6,0
"5161",-164500,4182500,0.6,0
"5162",2114500,1583500,0.6,0
"5163",-1555500,2684500,0.6,0
"5164",140500,4294500,0.6,0
"5165",380500,2347500,0.6,0
"5166",1403500,1777500,0.6,0
"5167",452500,3250500,0.6,0
"5168",1149500,1557500,0.6,0
"5169",-785500,2781500,0.6,0
"5170",251500,2053500,0.6,0
"5171",931500,2393500,0.6,0
"5172",855500,2769500,0.6,0
"5173",509500,2188500,0.6,0
"5174",-822500,1862500,0.6,0
"5175",504500,3465500,0.6,0
"5176",-151500,2274500,0.6,0
"5177",879500,3107500,0.6,0
"5178",427500,647500,0.6,0
"5179",1064500,2969500,0.6,0
"5180",672500,1425500,0.6,0
"5181",-1704500,4593500,0.6,0
"5182",877500,2799500,0.6,0
"5183",4500,3371500,0.6,0
"5184",859500,2183500,0.6,0
"5185",-1861500,4659500,0.6,0
"5186",1191500,1983500,0.6,0
"5187",448500,1498500,0.6,0
"5188",674500,490500,0.6,0
"5189",-165500,4563500,0.6,0
"5190",897500,2112500,0.6,0
"5191",-347500,4448500,0.6,0
"5192",-1395500,2602500,0.6,0
"5193",-1801500,4506500,0.6,0
"5194",985500,2836500,0.6,0
"5195",-793500,2082500,0.6,0
"5196",430500,2697500,0.6,0
"5197",-79500,4111500,0.6,0
"5198",191500,1199500,0.6,0
"5199",508500,2356500,0.6,0
"5200",126500,2351500,0.6,0
"5201",-417500,4487500,0.6,0
"5202",1444500,3285500,0.6,0
"5203",1590500,3220500,0.6,0
"5204",352500,2873500,0.6,0
"5205",550500,1862500,0.6,0
"5206",507500,3845500,0.6,0
"5207",-1707500,2937500,0.6,0
"5208",-833500,4581500,0.6,0
"5209",617500,4263500,0.6,0
"5210",-1398500,2701500,0.6,0
"5211",582500,450500,0.6,0
"5212",-698500,2767500,0.6,0
"5213",867500,3534500,0.6,0
"5214",-805500,2140500,0.6,0
"5215",-1615500,2768500,0.6,0
"5216",93500,2460500,0.6,0
"5217",-2184500,3189500,0.6,0
"5218",-150500,2585500,0.6,0
"5219",-601500,3685500,0.6,0
"5220",1070500,1664500,0.6,0
"5221",1258500,2905500,0.6,0
"5222",1027500,2931500,0.6,0
"5223",-1085500,2855500,0.6,0
"5224",69500,2365500,0.6,0
"5225",-187500,3521500,0.6,0
"5226",597500,589500,0.6,0
"5227",934500,1844500,0.6,0
"5228",799500,771500,0.6,0
"5229",354500,3980500,0.6,0
"5230",1117500,1377500,0.6,0
"5231",547500,668500,0.6,0
"5232",75500,2675500,0.6,0
"5233",446500,2220500,0.6,0
"5234",-1626500,2890500,0.6,0
"5235",-85500,3831500,0.6,0
"5236",-782500,2780500,0.6,0
"5237",-73500,4106500,0.6,0
"5238",-36500,3743500,0.6,0
"5239",-939500,4377500,0.6,0
"5240",-1324500,2666500,0.6,0
"5241",406500,2520500,0.6,0
"5242",836500,1757500,0.6,0
"5243",557500,1753500,0.6,0
"5244",-1752500,3220500,0.6,0
"5245",246500,3137500,0.6,0
"5246",478500,1384500,0.6,0
"5247",-934500,2169500,0.6,0
"5248",1800500,2683500,0.6,0
"5249",489500,1913500,0.6,0
"5250",1138500,2298500,0.6,0
"5251",-528500,2791500,0.6,0
"5252",330500,1536500,0.6,0
"5253",-175500,4627500,0.6,0
"5254",228500,4201500,0.6,0
"5255",1346500,2166500,0.6,0
"5256",164500,3472500,0.6,0
"5257",-608500,1845500,0.6,0
"5258",653500,1420500,0.6,0
"5259",-1757500,2947500,0.6,0
"5260",-1248500,2386500,0.6,0
"5261",-159500,3809500,0.6,0
"5262",1030500,1557500,0.6,0
"5263",218500,2243500,0.6,0
"5264",604500,3778500,0.6,0
"5265",849500,3845500,0.6,0
"5266",-1584500,3823500,0.6,0
"5267",322500,2786500,0.6,0
"5268",593500,2511500,0.6,0
"5269",732500,2233500,0.6,0
"5270",-342500,3105500,0.6,0
"5271",393500,521500,0.6,0
"5272",338500,766500,0.6,0
"5273",756500,3802500,0.6,0
"5274",-140500,4104500,0.6,0
"5275",315500,1755500,0.6,0
"5276",1953500,3030500,0.6,0
"5277",210500,2002500,0.6,0
"5278",585500,4264500,0.6,0
"5279",464500,4226500,0.6,0
"5280",155500,3017500,0.6,0
"5281",318500,4082500,0.6,0
"5282",417500,693500,0.6,0
"5283",-329500,2977500,0.6,0
"5284",748500,866500,0.6,0
"5285",1987500,3035500,0.6,0
"5286",857500,2607500,0.6,0
"5287",-1835500,4438500,0.6,0
"5288",-695500,2814500,0.6,0
"5289",-2005500,3035500,0.6,0
"5290",645500,807500,0.6,0
"5291",-450500,2228500,0.6,0
"5292",1602500,2663500,0.6,0
"5293",848500,2625500,0.6,0
"5294",82500,1728500,0.6,0
"5295",1071500,1649500,0.6,0
"5296",-910500,2834500,0.6,0
"5297",1034500,3126500,0.6,0
"5298",777500,2339500,0.6,0
"5299",2124500,3138500,0.6,0
"5300",816500,1459500,0.6,0
"5301",-812500,4543500,0.6,0
"5302",52500,3678500,0.6,0
"5303",1025500,1453500,0.6,0
"5304",-1889500,3736500,0.6,0
"5305",-1203500,2205500,0.6,0
"5306",-239500,4349500,0.6,0
"5307",-1005500,2436500,0.6,0
"5308",579500,1137500,0.6,0
"5309",425500,4244500,0.6,0
"5310",-566500,3661500,0.6,0
"5311",-1793500,3850500,0.6,0
"5312",-190500,4630500,0.6,0
"5313",-633500,2644500,0.6,0
"5314",-389500,4336500,0.6,0
"5315",1053500,2023500,0.6,0
"5316",2199500,3183500,0.6,0
"5317",1626500,3209500,0.6,0
"5318",191500,3637500,0.6,0
"5319",-97500,2002500,0.6,0
"5320",1234500,1297500,0.6,0
"5321",483500,1944500,0.6,0
"5322",-18500,2518500,0.6,0
"5323",1273500,2985500,0.6,0
"5324",-1342500,2600500,0.6,0
"5325",-562500,2256500,0.6,0
"5326",522500,4110500,0.6,0
"5327",139500,3249500,0.6,0
"5328",1089500,1423500,0.6,0
"5329",78500,3467500,0.6,0
"5330",2276500,3154500,0.6,0
"5331",1478500,2212500,0.6,0
"5332",-1971500,3629500,0.6,0
"5333",779500,2865500,0.6,0
"5334",1389500,892500,0.6,0
"5335",449500,2126500,0.6,0
"5336",1058500,2323500,0.6,0
"5337",1087500,2234500,0.6,0
"5338",1091500,1405500,0.6,0
"5339",-1075500,2415500,0.6,0
"5340",349500,1974500,0.6,0
"5341",877500,2804500,0.6,0
"5342",1382500,2525500,0.6,0
"5343",423500,379500,0.6,0
"5344",954500,2177500,0.6,0
"5345",1853500,2749500,0.6,0
"5346",221500,3915500,0.6,0
"5347",1124500,2194500,0.6,0
"5348",-293500,4466500,0.6,0
"5349",225500,1708500,0.6,0
"5350",226500,1131500,0.6,0
"5351",1736500,2935500,0.6,0
"5352",-1429500,2455500,0.6,0
"5353",343500,4166500,0.6,0
"5354",-305500,2603500,0.6,0
"5355",155500,3098500,0.6,0
"5356",-1896500,4218500,0.6,0
"5357",1660500,3318500,0.6,0
"5358",-103500,3743500,0.6,0
"5359",1161500,2749500,0.6,0
"5360",572500,2749500,0.6,0
"5361",596500,1480500,0.6,0
"5362",-1882500,4194500,0.6,0
"5363",1541500,3017500,0.6,0
"5364",-1103500,2910500,0.6,0
"5365",1628500,3204500,0.6,0
"5366",-1720500,4030500,0.6,0
"5367",-539500,2666500,0.6,0
"5368",1436500,2890500,0.6,0
"5369",445500,1752500,0.6,0
"5370",780500,1476500,0.6,0
"5371",174500,3972500,0.6,0
"5372",-1456500,4225500,0.6,0
"5373",-1863500,2963500,0.6,0
"5374",-573500,2388500,0.6,0
"5375",732500,3709500,0.6,0
"5376",1477500,3249500,0.6,0
"5377",-107500,4006500,0.6,0
"5378",-1458500,4625500,0.6,0
"5379",-594500,4610500,0.6,0
"5380",1473500,2533500,0.6,0
"5381",408500,2466500,0.6,0
"5382",1100500,1700500,0.6,0
"5383",433500,746500,0.6,0
"5384",-416500,4000500,0.6,0
"5385",191500,4176500,0.6,0
"5386",1182500,1615500,0.6,0
"5387",794500,1537500,0.6,0
"5388",788500,3194500,0.6,0
"5389",353500,2217500,0.6,0
"5390",-1527500,4754500,0.6,0
"5391",181500,2132500,0.6,0
"5392",1133500,2640500,0.6,0
"5393",2011500,3046500,0.6,0
"5394",-720500,4438500,0.6,0
"5395",851500,1903500,0.6,0
"5396",656500,642500,0.6,0
"5397",-191500,1944500,0.6,0
"5398",46500,1867500,0.6,0
"5399",1082500,1437500,0.6,0
"5400",-1114500,2790500,0.6,0
"5401",535500,1973500,0.6,0
"5402",717500,3360500,0.6,0
"5403",1035500,2025500,0.6,0
"5404",-248500,2745500,0.6,0
"5405",-287500,2833500,0.6,0
"5406",247500,1854500,0.6,0
"5407",511500,4240500,0.6,0
"5408",1477500,2674500,0.6,0
"5409",485500,2055500,0.6,0
"5410",761500,2839500,0.6,0
"5411",-1070500,2782500,0.6,0
"5412",507500,2571500,0.6,0
"5413",-497500,2366500,0.6,0
"5414",-816500,2718500,0.6,0
"5415",-29500,3906500,0.6,0
"5416",-1858500,4488500,0.6,0
"5417",-1164500,2496500,0.6,0
"5418",-459500,3209500,0.6,0
"5419",109500,2374500,0.6,0
"5420",-625500,2052500,0.6,0
"5421",-1673500,4705500,0.6,0
"5422",1137500,2738500,0.6,0
"5423",456500,1984500,0.6,0
"5424",872500,2846500,0.6,0
"5425",566500,873500,0.6,0
"5426",895500,1802500,0.6,0
"5427",-1588500,2851500,0.6,0
"5428",-421500,3185500,0.6,0
"5429",453500,733500,0.6,0
"5430",678500,1255500,0.6,0
"5431",-365500,3060500,0.6,0
"5432",-886500,4482500,0.6,0
"5433",479500,529500,0.6,0
"5434",740500,1022500,0.6,0
"5435",588500,2144500,0.6,0
"5436",723500,1633500,0.6,0
"5437",-311500,1968500,0.6,0
"5438",-1009500,2204500,0.6,0
"5439",755500,2469500,0.6,0
"5440",342500,3273500,0.6,0
"5441",-250500,2589500,0.6,0
"5442",-761500,2476500,0.6,0
"5443",-368500,2111500,0.6,0
"5444",97500,1822500,0.6,0
"5445",-1744500,4522500,0.6,0
"5446",1972500,2880500,0.6,0
"5447",92500,2106500,0.6,0
"5448",1340500,2163500,0.6,0
"5449",458500,2555500,0.6,0
"5450",698500,2276500,0.6,0
"5451",2303500,2796500,0.6,0
"5452",433500,3746500,0.6,0
"5453",273500,2662500,0.6,0
"5454",-522500,1822500,0.6,0
"5455",525500,2876500,0.6,0
"5456",713500,2460500,0.6,0
"5457",-295500,1842500,0.6,0
"5458",-1577500,2315500,0.6,0
"5459",731500,1321500,0.6,0
"5460",819500,3555500,0.6,0
"5461",-1805500,3919500,0.6,0
"5462",-717500,2155500,0.6,0
"5463",-1450500,4430500,0.6,0
"5464",-296500,1880500,0.6,0
"5465",1220500,2165500,0.6,0
"5466",544500,584500,0.6,0
"5467",-1683500,2920500,0.6,0
"5468",1120500,2137500,0.6,0
"5469",619500,3870500,0.6,0
"5470",-1197500,2335500,0.6,0
"5471",-1532500,2253500,0.6,0
"5472",864500,1438500,0.6,0
"5473",902500,2719500,0.6,0
"5474",-1672500,2948500,0.6,0
"5475",1938500,3235500,0.6,0
"5476",1006500,2384500,0.6,0
"5477",-461500,4031500,0.6,0
"5478",-175500,4605500,0.6,0
"5479",769500,560500,0.6,0
"5480",95500,2216500,0.6,0
"5481",440500,3984500,0.6,0
"5482",-669500,2157500,0.6,0
"5483",154500,4001500,0.6,0
"5484",-317500,2375500,0.6,0
"5485",135500,3281500,0.6,0
"5486",1214500,2120500,0.6,0
"5487",908500,2898500,0.6,0
"5488",328500,1142500,0.6,0
"5489",-250500,2471500,0.6,0
"5490",357500,1159500,0.6,0
"5491",-1259500,2603500,0.6,0
"5492",-1869500,4034500,0.6,0
"5493",504500,2536500,0.6,0
"5494",1452500,2827500,0.6,0
"5495",518500,915500,0.6,0
"5496",1503500,3199500,0.6,0
"5497",-43500,2340500,0.6,0
"5498",1014500,1916500,0.6,0
"5499",1400500,2586500,0.6,0
"5500",478500,2536500,0.6,0
"5501",-1200500,2753500,0.6,0
"5502",-599500,2332500,0.6,0
"5503",-8500,3983500,0.6,0
"5504",-928500,2694500,0.6,0
"5505",833500,3631500,0.6,0
"5506",2709500,2572500,0.6,0
"5507",485500,1888500,0.6,0
"5508",-883500,4361500,0.6,0
"5509",-553500,4041500,0.6,0
"5510",559500,2926500,0.6,0
"5511",683500,2032500,0.6,0
"5512",1866500,2883500,0.6,0
"5513",235500,974500,0.6,0
"5514",1548500,3296500,0.6,0
"5515",425500,4097500,0.6,0
"5516",-1707500,3880500,0.6,0
"5517",-313500,4529500,0.6,0
"5518",216500,3092500,0.6,0
"5519",-197500,4033500,0.6,0
"5520",1381500,889500,0.6,0
"5521",1537500,2745500,0.6,0
"5522",-1554500,2547500,0.6,0
"5523",-639500,2098500,0.6,0
"5524",119500,2189500,0.6,0
"5525",183500,1918500,0.6,0
"5526",1756500,3137500,0.6,0
"5527",886500,2111500,0.6,0
"5528",1688500,2785500,0.6,0
"5529",-672500,2720500,0.6,0
"5530",410500,3103500,0.6,0
"5531",-2130500,3532500,0.6,0
"5532",417500,4135500,0.6,0
"5533",-1182500,4316500,0.6,0
"5534",-408500,3572500,0.6,0
"5535",2054500,2959500,0.6,0
"5536",575500,2355500,0.6,0
"5537",1564500,3021500,0.6,0
"5538",-1347500,2466500,0.6,0
"5539",592500,2774500,0.6,0
"5540",1006500,1392500,0.6,0
"5541",1464500,1688500,0.6,0
"5542",603500,2632500,0.6,0
"5543",311500,974500,0.6,0
"5544",929500,3833500,0.6,0
"5545",906500,3158500,0.6,0
"5546",53500,3104500,0.6,0
"5547",-1200500,2385500,0.6,0
"5548",-2220500,3192500,0.6,0
"5549",947500,1398500,0.6,0
"5550",-1250500,2705500,0.6,0
"5551",2284500,2791500,0.6,0
"5552",430500,1982500,0.6,0
"5553",82500,2687500,0.6,0
"5554",425500,4177500,0.6,0
"5555",1264500,2014500,0.6,0
"5556",439500,3189500,0.6,0
"5557",1298500,2628500,0.6,0
"5558",702500,3749500,0.6,0
"5559",648500,2360500,0.6,0
"5560",744500,2230500,0.6,0
"5561",-872500,2268500,0.6,0
"5562",-508500,4087500,0.6,0
"5563",979500,2862500,0.6,0
"5564",-1295500,2483500,0.6,0
"5565",586500,2644500,0.6,0
"5566",338500,1920500,0.6,0
"5567",461500,927500,0.6,0
"5568",-389500,3165500,0.6,0
"5569",1520500,2735500,0.6,0
"5570",1079500,1972500,0.6,0
"5571",-1571500,4264500,0.6,0
"5572",2075500,3199500,0.6,0
"5573",-601500,2757500,0.6,0
"5574",-1349500,4533500,0.6,0
"5575",1066500,1940500,0.6,0
"5576",-344500,1937500,0.6,0
"5577",27500,3322500,0.6,0
"5578",-718500,2763500,0.6,0
"5579",1467500,2823500,0.6,0
"5580",-188500,4066500,0.6,0
"5581",-477500,3764500,0.6,0
"5582",-1988500,2990500,0.6,0
"5583",-1026500,4725500,0.6,0
"5584",-1506500,4585500,0.6,0
"5585",526500,1740500,0.6,0
"5586",729500,1737500,0.6,0
"5587",448500,660500,0.6,0
"5588",479500,2338500,0.6,0
"5589",-1557500,4639500,0.6,0
"5590",-1516500,2323500,0.6,0
"5591",182500,4000500,0.6,0
"5592",-1052500,2261500,0.6,0
"5593",517500,1979500,0.6,0
"5594",945500,2074500,0.6,0
"5595",556500,3534500,0.6,0
"5596",-1236500,2797500,0.6,0
"5597",-262500,2629500,0.6,0
"5598",-313500,2433500,0.6,0
"5599",147500,3720500,0.6,0
"5600",870500,3803500,0.6,0
"5601",197500,1872500,0.6,0
"5602",123500,3182500,0.6,0
"5603",1129500,2324500,0.6,0
"5604",1958500,3028500,0.6,0
"5605",871500,2951500,0.6,0
"5606",-670500,4318500,0.6,0
"5607",711500,3223500,0.6,0
"5608",574500,3146500,0.6,0
"5609",482500,1324500,0.6,0
"5610",1540500,3394500,0.6,0
"5611",312500,4237500,0.6,0
"5612",-151500,4533500,0.6,0
"5613",-1657500,4386500,0.6,0
"5614",-1648500,3805500,0.6,0
"5615",-207500,2098500,0.6,0
"5616",-317500,2064500,0.6,0
"5617",1494500,3345500,0.6,0
"5618",-721500,2589500,0.6,0
"5619",442500,1904500,0.6,0
"5620",-1758500,2834500,0.6,0
"5621",512500,3615500,0.6,0
"5622",2188500,2037500,0.6,0
"5623",-137500,4012500,0.6,0
"5624",933500,2813500,0.6,0
"5625",1137500,2645500,0.6,0
"5626",1912500,2911500,0.6,0
"5627",-1424500,2484500,0.6,0
"5628",2010500,3085500,0.6,0
"5629",-88500,4384500,0.6,0
"5630",-1531500,2292500,0.6,0
"5631",610500,2103500,0.6,0
"5632",178500,2192500,0.6,0
"5633",-543500,2632500,0.6,0
"5634",11500,2583500,0.6,0
"5635",-1659500,2919500,0.6,0
"5636",709500,2218500,0.6,0
"5637",432500,3934500,0.6,0
"5638",883500,1957500,0.6,0
"5639",556500,830500,0.6,0
"5640",-77500,2299500,0.6,0
"5641",691500,694500,0.6,0
"5642",-2051500,3199500,0.6,0
"5643",1080500,3053500,0.6,0
"5644",339500,2818500,0.6,0
"5645",448500,3758500,0.6,0
"5646",-1874500,4105500,0.6,0
"5647",1060500,2471500,0.6,0
"5648",1033500,2678500,0.6,0
"5649",-727500,2686500,0.6,0
"5650",560500,3791500,0.6,0
"5651",-1833500,2886500,0.6,0
"5652",538500,3196500,0.6,0
"5653",381500,1080500,0.6,0
"5654",-982500,4635500,0.6,0
"5655",248500,3766500,0.6,0
"5656",849500,2275500,0.6,0
"5657",1266500,3214500,0.6,0
"5658",329500,1457500,0.6,0
"5659",808500,2339500,0.6,0
"5660",1490500,2677500,0.6,0
"5661",-767500,2485500,0.6,0
"5662",804500,3771500,0.6,0
"5663",1348500,1902500,0.6,0
"5664",-989500,2852500,0.6,0
"5665",1384500,3166500,0.6,0
"5666",-318500,2474500,0.6,0
"5667",677500,2754500,0.6,0
"5668",-481500,3875500,0.6,0
"5669",-176500,2402500,0.6,0
"5670",942500,1747500,0.6,0
"5671",-488500,2306500,0.6,0
"5672",1576500,2578500,0.6,0
"5673",288500,2170500,0.6,0
"5674",979500,3617500,0.6,0
"5675",661500,2731500,0.6,0
"5676",-349500,2630500,0.6,0
"5677",1055500,1726500,0.6,0
"5678",702500,2661500,0.6,0
"5679",-62500,2132500,0.6,0
"5680",358500,3079500,0.6,0
"5681",2712500,2785500,0.6,0
"5682",1172500,2681500,0.6,0
"5683",184500,3944500,0.6,0
"5684",906500,3222500,0.6,0
"5685",-420500,1785500,0.6,0
"5686",624500,1705500,0.6,0
"5687",215500,2553500,0.6,0
"5688",-1053500,2662500,0.6,0
"5689",-456500,1856500,0.6,0
"5690",800500,2479500,0.6,0
"5691",500500,4181500,0.6,0
"5692",152500,2246500,0.6,0
"5693",-1410500,2503500,0.6,0
"5694",-1499500,2528500,0.6,0
"5695",703500,2433500,0.6,0
"5696",1734500,1153500,0.6,0
"5697",2168500,2023500,0.6,0
"5698",295500,2129500,0.6,0
"5699",363500,1870500,0.6,0
"5700",482500,1838500,0.6,0
"5701",466500,4164500,0.6,0
"5702",550500,4184500,0.6,0
"5703",-2037500,3142500,0.6,0
"5704",-1214500,2603500,0.6,0
"5705",602500,2776500,0.6,0
"5706",-621500,1806500,0.6,0
"5707",358500,2299500,0.6,0
"5708",1565500,2937500,0.6,0
"5709",-1605500,2361500,0.6,0
"5710",1461500,2558500,0.6,0
"5711",-926500,2277500,0.6,0
"5712",-1042500,4651500,0.6,0
"5713",-172500,3948500,0.6,0
"5714",58500,1924500,0.6,0
"5715",832500,3153500,0.6,0
"5716",469500,2314500,0.6,0
"5717",918500,2030500,0.6,0
"5718",-214500,2354500,0.6,0
"5719",-1639500,2969500,0.6,0
"5720",1509500,2434500,0.6,0
"5721",-1320500,2542500,0.6,0
"5722",1320500,3108500,0.6,0
"5723",883500,2233500,0.6,0
"5724",908500,3161500,0.6,0
"5725",-387500,1823500,0.6,0
"5726",263500,1921500,0.6,0
"5727",1002500,2659500,0.6,0
"5728",770500,3494500,0.6,0
"5729",1542500,3014500,0.6,0
"5730",-1407500,2730500,0.6,0
"5731",815500,3149500,0.6,0
"5732",-488500,4199500,0.6,0
"5733",1292500,2144500,0.6,0
"5734",-515500,4099500,0.6,0
"5735",-400500,4607500,0.6,0
"5736",246500,3965500,0.6,0
"5737",1742500,3095500,0.6,0
"5738",1356500,2695500,0.6,0
"5739",1160500,2125500,0.6,0
"5740",559500,692500,0.6,0
"5741",1241500,2213500,0.6,0
"5742",-1227500,2305500,0.6,0
"5743",286500,2205500,0.6,0
"5744",-498500,3811500,0.6,0
"5745",-352500,3775500,0.6,0
"5746",1720500,3263500,0.6,0
"5747",728500,2074500,0.6,0
"5748",-885500,2646500,0.6,0
"5749",398500,3112500,0.6,0
"5750",-895500,4515500,0.6,0
"5751",-1587500,2323500,0.6,0
"5752",554500,2445500,0.6,0
"5753",1644500,3003500,0.6,0
"5754",-1378500,2808500,0.6,0
"5755",869500,2949500,0.6,0
"5756",490500,3425500,0.6,0
"5757",890500,1439500,0.6,0
"5758",466500,3029500,0.6,0
"5759",1337500,2402500,0.6,0
"5760",-1740500,4134500,0.6,0
"5761",-149500,2405500,0.6,0
"5762",-833500,1971500,0.6,0
"5763",-884500,4602500,0.6,0
"5764",-2212500,3596500,0.6,0
"5765",1603500,3182500,0.6,0
"5766",-922500,2639500,0.6,0
"5767",-1018500,2383500,0.6,0
"5768",1351500,3025500,0.6,0
"5769",-478500,2005500,0.6,0
"5770",-662500,2569500,0.6,0
"5771",-863500,2932500,0.6,0
"5772",635500,3011500,0.6,0
"5773",-554500,4497500,0.6,0
"5774",52500,2713500,0.6,0
"5775",-922500,4638500,0.6,0
"5776",889500,2095500,0.6,0
"5777",822500,3502500,0.6,0
"5778",-1371500,2354500,0.6,0
"5779",1370500,3269500,0.6,0
"5780",-938500,2633500,0.6,0
"5781",1279500,3165500,0.6,0
"5782",250500,3053500,0.6,0
"5783",-5500,4013500,0.6,0
"5784",769500,2649500,0.6,0
"5785",950500,1959500,0.6,0
"5786",-785500,1903500,0.6,0
"5787",643500,799500,0.6,0
"5788",314500,2281500,0.6,0
"5789",-785500,4406500,0.6,0
"5790",-309500,2541500,0.6,0
"5791",821500,1352500,0.6,0
"5792",-270500,3886500,0.6,0
"5793",631500,3305500,0.6,0
"5794",807500,1908500,0.6,0
"5795",2276500,2803500,0.6,0
"5796",-1302500,2584500,0.6,0
"5797",-919500,2576500,0.6,0
"5798",113500,2399500,0.6,0
"5799",477500,3755500,0.6,0
"5800",424500,2506500,0.6,0
"5801",554500,2431500,0.6,0
"5802",1475500,3076500,0.6,0
"5803",-1981500,4441500,0.6,0
"5804",842500,1380500,0.6,0
"5805",901500,2547500,0.6,0
"5806",1362500,2893500,0.6,0
"5807",470500,1257500,0.6,0
"5808",-947500,4433500,0.6,0
"5809",-210500,2594500,0.6,0
"5810",-254500,2352500,0.6,0
"5811",1430500,2666500,0.6,0
"5812",-1854500,3007500,0.6,0
"5813",671500,4196500,0.6,0
"5814",938500,2314500,0.6,0
"5815",-1201500,2492500,0.6,0
"5816",803500,2101500,0.6,0
"5817",-265500,2244500,0.6,0
"5818",-112500,3768500,0.6,0
"5819",-1347500,4359500,0.6,0
"5820",879500,1917500,0.6,0
"5821",750500,3500500,0.6,0
"5822",-423500,4667500,0.6,0
"5823",961500,2124500,0.6,0
"5824",-835500,1965500,0.6,0
"5825",-1587500,4517500,0.6,0
"5826",-340500,1883500,0.6,0
"5827",427500,1405500,0.6,0
"5828",778500,590500,0.6,0
"5829",-1887500,4573500,0.6,0
"5830",-1754500,4655500,0.6,0
"5831",748500,1867500,0.6,0
"5832",-860500,2211500,0.6,0
"5833",-907500,2587500,0.6,0
"5834",293500,1216500,0.6,0
"5835",592500,3714500,0.6,0
"5836",699500,2379500,0.6,0
"5837",503500,2682500,0.6,0
"5838",389500,2764500,0.6,0
"5839",1756500,2787500,0.6,0
"5840",1462500,3176500,0.6,0
"5841",-1709500,4114500,0.6,0
"5842",-352500,4719500,0.6,0
"5843",-591500,4443500,0.6,0
"5844",586500,2898500,0.6,0
"5845",456500,1760500,0.6,0
"5846",-1111500,4522500,0.6,0
"5847",-155500,3683500,0.6,0
"5848",-167500,2215500,0.6,0
"5849",-268500,1652500,0.6,0
"5850",930500,3629500,0.6,0
"5851",877500,3518500,0.6,0
"5852",1815500,2914500,0.6,0
"5853",80500,2282500,0.6,0
"5854",-392500,1990500,0.6,0
"5855",-1613500,2638500,0.6,0
"5856",489500,3690500,0.6,0
"5857",279500,2721500,0.6,0
"5858",667500,3993500,0.6,0
"5859",-1824500,2717500,0.6,0
"5860",1096500,2337500,0.6,0
"5861",713500,422500,0.6,0
"5862",1546500,2884500,0.6,0
"5863",499500,3229500,0.6,0
"5864",-373500,2223500,0.6,0
"5865",393500,3175500,0.6,0
"5866",386500,1005500,0.6,0
"5867",-1024500,2213500,0.6,0
"5868",-523500,1735500,0.6,0
"5869",2119500,1668500,0.6,0
"5870",438500,366500,0.6,0
"5871",953500,3046500,0.6,0
"5872",105500,3806500,0.6,0
"5873",382500,500500,0.6,0
"5874",713500,3603500,0.6,0
"5875",-699500,2355500,0.6,0
"5876",653500,2654500,0.6,0
"5877",-115500,4431500,0.6,0
"5878",255500,3491500,0.6,0
"5879",270500,2380500,0.6,0
"5880",-1701500,2709500,0.6,0
"5881",728500,1799500,0.6,0
"5882",635500,3133500,0.6,0
"5883",306500,718500,0.6,0
"5884",799500,1473500,0.6,0
"5885",-1575500,2729500,0.6,0
"5886",468500,2490500,0.6,0
"5887",425500,3002500,0.6,0
"5888",487500,1947500,0.6,0
"5889",-101500,4557500,0.6,0
"5890",-923500,4404500,0.6,0
"5891",-1447500,2658500,0.6,0
"5892",617500,2777500,0.6,0
"5893",824500,3231500,0.6,0
"5894",1965500,3203500,0.6,0
"5895",495500,4236500,0.6,0
"5896",414500,1556500,0.6,0
"5897",812500,2328500,0.6,0
"5898",399500,1967500,0.6,0
"5899",-1352500,2374500,0.6,0
"5900",-1598500,2515500,0.6,0
"5901",1006500,2875500,0.6,0
"5902",-1514500,4634500,0.6,0
"5903",1347500,3215500,0.6,0
"5904",-1172500,2842500,0.6,0
"5905",1484500,3343500,0.6,0
"5906",-749500,2879500,0.6,0
"5907",446500,1851500,0.6,0
"5908",-430500,3418500,0.6,0
"5909",-898500,4504500,0.6,0
"5910",236500,1302500,0.6,0
"5911",-454500,3966500,0.6,0
"5912",-491500,3880500,0.6,0
"5913",-1387500,2496500,0.6,0
"5914",576500,1829500,0.6,0
"5915",-1929500,3831500,0.6,0
"5916",-1602500,4693500,0.6,0
"5917",-27500,2306500,0.6,0
"5918",-1828500,3766500,0.6,0
"5919",-155500,4003500,0.6,0
"5920",-1174500,2693500,0.6,0
"5921",665500,3336500,0.6,0
"5922",118500,2475500,0.6,0
"5923",1513500,2937500,0.6,0
"5924",-922500,2180500,0.6,0
"5925",-488500,4525500,0.6,0
"5926",591500,3025500,0.6,0
"5927",469500,1306500,0.6,0
"5928",1698500,3032500,0.6,0
"5929",842500,3386500,0.6,0
"5930",-1673500,2983500,0.6,0
"5931",472500,708500,0.6,0
"5932",-453500,3829500,0.6,0
"5933",-134500,2518500,0.6,0
"5934",783500,3599500,0.6,0
"5935",-224500,3481500,0.6,0
"5936",1917500,2828500,0.6,0
"5937",-705500,4348500,0.6,0
"5938",930500,1717500,0.6,0
"5939",126500,3482500,0.6,0
"5940",410500,2295500,0.6,0
"5941",550500,453500,0.6,0
"5942",888500,3182500,0.6,0
"5943",131500,2441500,0.6,0
"5944",482500,2070500,0.6,0
"5945",429500,2582500,0.6,0
"5946",-454500,3122500,0.6,0
"5947",288500,4163500,0.6,0
"5948",1256500,2746500,0.6,0
