"","elevation","x","y","Presence"
"91113",2195,-1259000,2232000,0
"75626",189,-1569000,2572000,0
"129239",1068,-429000,1132000,0
"13030",2184,-1559000,4142000,0
"91094",2179,-1449000,2232000,0
"88042",4612,-1749000,2302000,0
"115284",1415,-379000,1592000,0
"1743",1711,-1559000,4642000,0
"103997",4728,-919000,1912000,0
"137256",294,-349000,832000,0
"143670",2034,-659000,532000,0
"109537",2162,-729000,1762000,0
"59377",964,-2009000,2902000,0
"119053",3147,-469000,1472000,0
"3472",1926,-1329000,4542000,0
"126287",2404,-889000,1232000,0
"138788",4594,-629000,762000,0
"146403",1110,-649000,402000,0
"66859",2213,-1959000,2752000,0
"110947",1370,-589000,1722000,0
"7786",2296,-1519000,4342000,0
"59842",79,-2259000,2892000,0
"86711",2167,-1819000,2332000,0
"64852",-3,-2219000,2792000,0
"92753",476,-1759000,2192000,0
"138143",743,-479000,792000,0
"5981",386,-1359000,4422000,0
"131238",3504,-579000,1062000,0
"32980",2925,-2089000,3502000,0
"34114",3036,-2119000,3472000,0
"3297",3064,-1269000,4552000,0
"14098",1260,-1769000,4102000,0
"127795",1164,-429000,1182000,0
"144743",382,-459000,482000,0
"123054",417,-239000,1342000,0
"118392",3993,-849000,1492000,0
"124496",1198,-929000,1292000,0
"118123",1355,-409000,1502000,0
"128898",1841,-959000,1142000,0
"132637",2533,-779000,1012000,0
"126292",5158,-839000,1232000,0
"130676",706,-449000,1082000,0
"98154",1873,-949000,2062000,0
"25126",1496,-1849000,3732000,0
"124250",1192,-379000,1302000,0
"124247",1246,-409000,1302000,0
"94841",1593,-1669000,2142000,0
"134846",784,-479000,932000,0
"149090",1623,-719000,272000,0
"919",5,-1739000,4692000,0
"1744",1249,-1549000,4642000,0
"95266",4177,-1529000,2132000,0
"76073",2324,-1859000,2562000,0
"124850",974,-389000,1282000,0
"31528",3038,-2069000,3542000,0
"283",44,-1589000,4752000,0
"131500",3201,-829000,1052000,0
"120891",3159,-539000,1412000,0
"147226",3220,-819000,362000,0
"116240",2096,-389000,1562000,0
"114249",4683,-959000,1622000,0
"128963",331,-309000,1142000,0
"119376",1229,-329000,1462000,0
"127753",3366,-849000,1182000,0
"4680",416,-1289000,4482000,0
"100870",3777,-1349000,1992000,0
"121819",1702,-419000,1382000,0
"64356",30,-2189000,2802000,0
"136044",3181,-809000,882000,0
"140514",3756,-619000,682000,0
"16014",1687,-1809000,4032000,0
"96914",2603,-1329000,2092000,0
"139035",286,-339000,752000,0
"118734",3234,-549000,1482000,0
"129524",1994,-459000,1122000,0
"100867",4191,-1379000,1992000,0
"62343",288,-2169000,2842000,0
"5727",98,-1629000,4432000,0
"125111",3697,-779000,1272000,0
"143426",727,-999000,542000,0
"63367",2481,-2019000,2822000,0
"115581",3630,-619000,1582000,0
"133497",4243,-509000,982000,0
"64385",1218,-1899000,2802000,0
"133194",3015,-769000,992000,0
"8032",493,-1439000,4332000,0
"120241",4427,-909000,1432000,0
"142417",3061,-589000,592000,0
"145561",1089,-669000,442000,0
"12463",2541,-1809000,4162000,0
"132077",4855,-759000,1032000,0
"149506",290,-569000,252000,0
"14896",836,-1929000,4072000,0
"114317",324,-279000,1622000,0
"122744",692,-309000,1352000,0
"111907",0,-1219000,1692000,0
"125145",1686,-439000,1272000,0
"117132",4164,-919000,1532000,0
"128351",4302,-659000,1162000,0
"123352",556,-289000,1332000,0
"98089",3332,-1599000,2062000,0
"121524",689,-319000,1392000,0
"133498",2588,-499000,982000,0
"103195",4815,-1289000,1932000,0
"46543",2490,-2149000,3172000,0
"131242",4010,-539000,1062000,0
"96502",2283,-1409000,2102000,0
"145774",839,-639000,432000,0
"113286",3762,-729000,1652000,0
"136060",5859,-649000,882000,0
"139239",766,-469000,742000,0
"83557",4551,-1789000,2402000,0
"76549",4102,-1849000,2552000,0
"358",101,-1579000,4742000,0
"100883",4279,-1219000,1992000,0
"23124",1287,-1999000,3792000,0
"111584",4350,-1059000,1702000,0
"75595",3221,-1879000,2572000,0
"56951",1154,-1919000,2952000,0
"139889",605,-449000,712000,0
"119353",4252,-559000,1462000,0
"16585",289,-1739000,4012000,0
"108819",5228,-799000,1782000,0
"142857",181,-389000,572000,0
"120302",615,-299000,1432000,0
"146370",726,-979000,402000,0
"104732",4463,-1159000,1892000,0
"137902",4636,-659000,802000,0
"19997",138,-1999000,3892000,0
"22488",2378,-1789000,3812000,0
"102044",4161,-1249000,1962000,0
"24787",2987,-1929000,3742000,0
"123356",436,-249000,1332000,0
"110923",3954,-829000,1722000,0
"22801",1858,-1929000,3802000,0
"7095",2984,-1549000,4372000,0
"141131",4445,-809000,652000,0
"140075",3410,-739000,702000,0
"121770",3539,-909000,1382000,0
"114941",2300,-569000,1602000,0
"9702",1422,-1919000,4262000,0
"16888",244,-1559000,4002000,0
"106952",2627,-1329000,1832000,0
"115234",3952,-879000,1592000,0
"110552",4737,-1079000,1732000,0
"26430",571,-2059000,3692000,0
"72226",4161,-1919000,2642000,0
"73712",177,-1549000,2612000,0
"121829",1226,-319000,1382000,0
"138782",4178,-689000,762000,0
"110929",3725,-769000,1722000,0
"137241",1118,-499000,832000,0
"18607",196,-1509000,3942000,0
"95702",2978,-1259000,2122000,0
"32252",2116,-2019000,3522000,0
"111919",3062,-1099000,1692000,0
"128907",3633,-869000,1142000,0
"26096",189,-2089000,3702000,0
"69309",2587,-1929000,2702000,0
"145111",698,-979000,462000,0
"112967",3034,-619000,1662000,0
"91923",4420,-1639000,2212000,0
"144293",3906,-759000,502000,0
"121839",402,-219000,1382000,0
"132944",3813,-489000,1002000,0
"80301",16,-1969000,2472000,0
"126330",2288,-459000,1232000,0
"140729",3597,-599000,672000,0
"140082",4788,-669000,702000,0
"52106",1242,-2179000,3052000,0
"106263",3760,-839000,1852000,0
"10298",2038,-1449000,4242000,0
"22153",1663,-1939000,3822000,0
"16290",1134,-1869000,4022000,0
"145161",369,-479000,462000,0
"106273",751,-739000,1852000,0
"29070",2813,-1989000,3612000,0
"128075",3146,-529000,1172000,0
"129514",3603,-559000,1122000,0
"100460",4051,-1549000,2002000,0
"67824",66,-2129000,2732000,0
"126617",3870,-529000,1222000,0
"3291",978,-1329000,4552000,0
"115886",3725,-759000,1572000,0
"137021",490,-409000,842000,0
"25450",2138,-1919000,3722000,0
"125446",1062,-419000,1262000,0
"119014",4135,-859000,1472000,0
"123897",3821,-889000,1312000,0
"121216",942,-349000,1402000,0
"24791",2587,-1889000,3742000,0
"140714",4071,-749000,672000,0
"113662",304,-259000,1642000,0
"146401",1193,-669000,402000,0
"105126",3815,-999000,1882000,0
"119957",3903,-679000,1442000,0
"130656",4648,-649000,1082000,0
"123921",3703,-649000,1312000,0
"108055",2691,-1239000,1802000,0
"135586",1177,-499000,902000,0
"39339",1141,-2049000,3342000,0
"132073",2394,-799000,1032000,0
"149463",1195,-999000,252000,0
"142826",4195,-699000,572000,0
"55938",6,-2349000,2972000,0
"147876",403,-599000,332000,0
"135823",4006,-579000,892000,0
"125754",463,-309000,1252000,0
"112671",288,-269000,1672000,0
"118426",2937,-509000,1492000,0
"89354",4164,-1699000,2272000,0
"129788",4685,-699000,1112000,0
"106586",4136,-1309000,1842000,0
"148075",975,-689000,322000,0
"68809",2187,-2049000,2712000,0
"14388",1951,-1579000,4092000,0
"14112",2637,-1629000,4102000,0
"47445",419,-2199000,3152000,0
"131245",3075,-509000,1062000,0
"15446",1538,-1909000,4052000,0
"114289",2854,-559000,1622000,0
"103937",1592,-1519000,1912000,0
"64376",2383,-1989000,2802000,0
"41389",1518,-2049000,3292000,0
"147031",2763,-669000,372000,0
"120271",4525,-609000,1432000,0
"17421",2558,-1939000,3982000,0
"541",1964,-1649000,4722000,0
"101269",4248,-1249000,1982000,0
"100494",3973,-1209000,2002000,0
"136536",3945,-649000,862000,0
"142405",4021,-709000,592000,0
"43062",3325,-2129000,3252000,0
"101687",4857,-949000,1972000,0
"149057",0,-1049000,272000,0
"87615",1553,-1619000,2312000,0
"123286",1031,-949000,1332000,0
"2427",33,-1309000,4602000,0
"84459",663,-1889000,2382000,0
"46547",3391,-2109000,3172000,0
"146187",1598,-709000,412000,0
"129515",3647,-549000,1122000,0
"3112",10,-1349000,4562000,0
"122066",866,-999000,1372000,0
"141549",3695,-849000,632000,0
"144093",1839,-649000,512000,0
"118425",2844,-519000,1492000,0
"135353",287,-369000,912000,0
"77020",4479,-1879000,2542000,0
"119017",3670,-829000,1472000,0
"1735",104,-1639000,4642000,0
"147206",414,-1019000,362000,0
"132635",2324,-799000,1012000,0
"132913",2309,-799000,1002000,0
"138996",4516,-729000,752000,0
"115262",2933,-599000,1592000,0
"17429",2805,-1859000,3982000,0
"16599",420,-1599000,4012000,0
"130941",4690,-679000,1072000,0
"122685",3859,-899000,1352000,0
"142634",774,-519000,582000,0
"143650",4250,-859000,532000,0
"147420",2286,-969000,352000,0
"114291",2271,-539000,1622000,0
"62361",1773,-1989000,2842000,0
"118443",966,-339000,1492000,0
"102829",4023,-1109000,1942000,0
"88506",674,-1479000,2292000,0
"83093",4767,-1849000,2412000,0
"130392",484,-409000,1092000,0
"144309",978,-599000,502000,0
"122688",4368,-869000,1352000,0
"135087",4102,-559000,922000,0
"60344",1548,-2159000,2882000,0
"81242",4501,-1869000,2452000,0
"101231",378,-1629000,1982000,0
"99711",3743,-1199000,2022000,0
"149292",2569,-709000,262000,0
"31158",343,-2179000,3552000,0
"118686",1034,-1029000,1482000,0
"141977",5043,-789000,612000,0
"102796",4296,-1439000,1942000,0
"101620",421,-1619000,1972000,0
"14089",1601,-1859000,4102000,0
"146372",1726,-959000,402000,0
"70263",0,-2129000,2682000,0
"25427",0,-2149000,3722000,0
"142801",1649,-949000,572000,0
"20295",978,-1919000,3882000,0
"149303",316,-599000,262000,0
"36879",2671,-2109000,3402000,0
"29384",178,-2209000,3602000,0
"108078",4046,-1009000,1802000,0
"94851",4370,-1569000,2142000,0
"131785",2954,-839000,1042000,0
"112654",997,-439000,1672000,0
"130108",472,-369000,1102000,0
"123353",510,-279000,1332000,0
"84008",3193,-1849000,2392000,0
"115229",4480,-929000,1592000,0
"135329",3758,-609000,912000,0
"144324",325,-449000,502000,0
"18281",1037,-1919000,3952000,0
"120914",683,-309000,1412000,0
"127473",4003,-739000,1192000,0
"72223",3242,-1949000,2642000,0
"107343",4617,-1079000,1822000,0
"108486",203,-539000,1792000,0
"118079",3723,-849000,1502000,0
"65880",792,-1869000,2772000,0
"130066",4215,-789000,1102000,0
"148487",849,-679000,302000,0
"143048",2665,-579000,562000,0
"98528",3978,-1179000,2052000,0
"793",2678,-1629000,4702000,0
"113320",781,-389000,1652000,0
"115593",2312,-499000,1582000,0
"113643",2494,-449000,1642000,0
"130357",4990,-759000,1092000,0
"149269",3674,-939000,262000,0
"140738",937,-509000,672000,0
"148285",1500,-649000,312000,0
"139028",492,-409000,752000,0
"143478",312,-479000,542000,0
"116838",3694,-709000,1542000,0
"126285",1541,-909000,1232000,0
"143658",4984,-779000,532000,0
"129532",803,-379000,1122000,0
"104363",4195,-1059000,1902000,0
"72236",2880,-1819000,2642000,0
"88046",4204,-1709000,2302000,0
"99719",4709,-1119000,2022000,0
"54018",1505,-2199000,3012000,0
"98519",4110,-1269000,2052000,0
"142624",3560,-619000,582000,0
"100059",448,-1639000,2012000,0
"112322",481,-429000,1682000,0
"92773",3071,-1559000,2192000,0
"102026",4272,-1429000,1962000,0
"115285",1704,-369000,1592000,0
"127789",3696,-489000,1182000,0
"73189",1673,-1959000,2622000,0
"94878",3107,-1299000,2142000,0
"63877",3007,-1959000,2812000,0
"4463",1301,-1369000,4492000,0
"95663",3753,-1649000,2122000,0
"100847",1791,-1579000,1992000,0
"1232",1162,-1689000,4672000,0
"1414",235,-1519000,4662000,0
"145979",1121,-689000,422000,0
"120540",1163,-989000,1422000,0
"109502",4119,-1079000,1762000,0
"149266",3176,-969000,262000,0
"15195",3275,-1649000,4062000,0
"115868",4551,-939000,1572000,0
"133496",3004,-519000,982000,0
"128912",4518,-819000,1142000,0
"106949",2191,-1359000,1832000,0
"86280",4191,-1679000,2342000,0
"2251",13,-1489000,4612000,0
"124831",3546,-579000,1282000,0
"92770",4257,-1589000,2192000,0
"104753",4012,-949000,1892000,0
"126916",1935,-469000,1212000,0
"104713",3798,-1349000,1892000,0
"18881",986,-1629000,3932000,0
"14116",2275,-1589000,4102000,0
"16298",1053,-1789000,4022000,0
"120278",3281,-539000,1432000,0
"149483",1532,-799000,252000,0
"141154",4037,-579000,652000,0
"653",998,-1719000,4712000,0
"139884",1328,-499000,712000,0
"129798",3837,-599000,1112000,0
"146394",2664,-739000,402000,0
"75113",4848,-1919000,2582000,0
"103577",4625,-1299000,1922000,0
"1387",7,-1789000,4662000,0
"143648",3941,-879000,532000,0
"141170",373,-419000,652000,0
"32259",345,-1949000,3522000,0
"121205",2894,-459000,1402000,0
"116521",3697,-729000,1552000,0
"112628",4511,-699000,1672000,0
"130662",3691,-589000,1082000,0
"124542",2472,-469000,1292000,0
"144524",1550,-549000,492000,0
"48361",3253,-2179000,3132000,0
"73193",4280,-1919000,2622000,0
"109148",4602,-1069000,1772000,0
"34898",3466,-2059000,3452000,0
"63860",1197,-2129000,2812000,0
"649",0,-1759000,4712000,0
"54974",231,-2289000,2992000,0
"103573",4745,-1339000,1922000,0
"102043",4659,-1259000,1962000,0
"115600",2611,-429000,1582000,0
"137923",824,-449000,802000,0
"146205",932,-529000,412000,0
"1746",435,-1529000,4642000,0
"17164",3316,-1649000,3992000,0
"4685",141,-1239000,4482000,0
"91515",1322,-1489000,2222000,0
"112984",1894,-449000,1662000,0
"20594",1133,-1909000,3872000,0
"46998",2877,-2129000,3162000,0
"144693",877,-959000,482000,0
"31517",453,-2179000,3542000,0
"139662",2528,-559000,722000,0
"122745",612,-299000,1352000,0
"148249",796,-1009000,312000,0
"13829",272,-1739000,4112000,0
"119677",1082,-399000,1452000,0
"69796",2719,-1929000,2692000,0
"126017",4165,-639000,1242000,0
"105121",3838,-1049000,1882000,0
"91070",4987,-1689000,2232000,0
"147039",1324,-589000,372000,0
"103598",4407,-1089000,1922000,0
"77021",3043,-1869000,2542000,0
"34512",1232,-2019000,3462000,0
"19713",1779,-1939000,3902000,0
"100912",2561,-929000,1992000,0
"69307",3524,-1949000,2702000,0
"96101",2966,-1359000,2112000,0
"110538",1152,-1219000,1732000,0
"24772",110,-2079000,3742000,0
"125107",3760,-819000,1272000,0
"97354",981,-949000,2082000,0
"92336",3613,-1719000,2202000,0
"51147",426,-2269000,3072000,0
"114960",1419,-379000,1602000,0
"75117",4055,-1879000,2582000,0
"106565",85,-1519000,1842000,0
"65374",1231,-1969000,2782000,0
"127221",514,-339000,1202000,0
"91517",830,-1469000,2222000,0
"41787",711,-2149000,3282000,0
"144937",850,-619000,472000,0
"135347",1564,-429000,912000,0
"108070",4836,-1089000,1802000,0
"138798",1132,-529000,762000,0
"86270",3369,-1779000,2342000,0
"145551",4021,-769000,442000,0
"3866",632,-1259000,4522000,0
"114905",4521,-929000,1602000,0
"132943",3618,-499000,1002000,0
"146173",4512,-849000,412000,0
"125451",560,-369000,1262000,0
"137910",2630,-579000,802000,0
"145578",491,-499000,442000,0
"123028",3456,-499000,1342000,0
"123658",446,-259000,1322000,0
"9202",2862,-1859000,4282000,0
"105519",1392,-819000,1872000,0
"112333",345,-319000,1682000,0
"108447",4000,-929000,1792000,0
"135567",3721,-689000,902000,0
"455",434,-1519000,4732000,0
"115273",1995,-489000,1592000,0
"46087",112,-2209000,3182000,0
"29390",593,-2149000,3602000,0
"128093",587,-349000,1172000,0
"135573",4846,-629000,902000,0
"100518",4348,-969000,2002000,0
"98874",10,-1689000,2042000,0
"137461",3266,-569000,822000,0
"4272",146,-1219000,4502000,0
"777",3,-1789000,4702000,0
"5097",1447,-1359000,4462000,0
"114318",322,-269000,1622000,0
"112952",3738,-769000,1662000,0
"72238",930,-1799000,2642000,0
"71739",4240,-1939000,2652000,0
"146620",2037,-579000,392000,0
"9442",1501,-1909000,4272000,0
"141963",1782,-929000,612000,0
"114903",4532,-949000,1602000,0
"34500",2220,-2139000,3462000,0
"141572",4150,-619000,632000,0
"103560",2330,-1469000,1922000,0
"135339",1597,-509000,912000,0
"131530",3860,-529000,1052000,0
"62345",686,-2149000,2842000,0
"91112",3074,-1269000,2232000,0
"94074",309,-1059000,2162000,0
"149089",1400,-729000,272000,0
"101248",4402,-1459000,1982000,0
"105087",4494,-1389000,1882000,0
"55486",988,-2009000,2982000,0
"52104",1537,-2199000,3052000,0
"147429",4350,-879000,352000,0
"27414",1813,-2069000,3662000,0
"136082",1542,-429000,882000,0
"10802",94,-1979000,4222000,0
"96096",4472,-1409000,2112000,0
"6424",1034,-1479000,4402000,0
"30801",1669,-2159000,3562000,0
"60836",142,-2199000,2872000,0
"120244",4115,-879000,1432000,0
"92769",4060,-1599000,2192000,0
"127183",3828,-719000,1202000,0
"126315",3990,-609000,1232000,0
"32244",2097,-2099000,3522000,0
"106979",4507,-1059000,1832000,0
"117168",3424,-559000,1532000,0
"105111",4783,-1149000,1882000,0
"104381",2794,-879000,1902000,0
"30094",2580,-2059000,3582000,0
"82166",2358,-1899000,2432000,0
"51155",1308,-2189000,3072000,0
"106957",2074,-1279000,1832000,0
"108413",887,-1269000,1792000,0
"125989",1272,-919000,1242000,0
"145960",4398,-879000,422000,0
"112632",2801,-659000,1672000,0
"132059",1518,-939000,1032000,0
"105510",3929,-909000,1872000,0
"143040",3268,-659000,562000,0
"110556",5027,-1039000,1732000,0
"58377",237,-2239000,2922000,0
"125425",4176,-629000,1262000,0
"114570",1785,-1019000,1612000,0
"107316",1369,-1349000,1822000,0
"144507",1664,-719000,492000,0
"147032",2886,-659000,372000,0
"130971",480,-379000,1072000,0
"54017",685,-2209000,3012000,0
"118700",4202,-889000,1482000,0
"98943",3247,-999000,2042000,0
"69806",722,-1829000,2692000,0
"33353",2613,-2109000,3492000,0
"118699",4522,-899000,1482000,0
"116868",1798,-409000,1542000,0
"123050",524,-279000,1342000,0
"98526",3729,-1199000,2052000,0
"103235",1647,-889000,1932000,0
"5954",77,-1629000,4422000,0
"6873",2049,-1519000,4382000,0
"127220",652,-349000,1202000,0
"42635",3947,-2109000,3262000,0
"101296",4832,-979000,1982000,0
"115598",1270,-449000,1582000,0
"116554",1670,-399000,1552000,0
"137254",344,-369000,832000,0
"128960",417,-339000,1142000,0
"139868",4347,-659000,712000,0
"916",0,-1769000,4692000,0
"72227",3438,-1909000,2642000,0
"108107",1828,-719000,1802000,0
"65365",2970,-2059000,2782000,0
"130103",555,-419000,1102000,0
"111950",3988,-789000,1692000,0
"7324",2675,-1509000,4362000,0
"110531",14,-1289000,1732000,0
"128634",4216,-719000,1152000,0
"66856",3936,-1989000,2752000,0
"107354",3822,-969000,1822000,0
"142212",4068,-539000,602000,0
"113581",1536,-1069000,1642000,0
"8713",2012,-1859000,4302000,0
"115608",812,-349000,1582000,0
"123340",1143,-409000,1332000,0
"77485",706,-1959000,2532000,0
"150059",1461,-999000,222000,0
"94452",2004,-1429000,2152000,0
"143438",3898,-879000,542000,0
"17718",2562,-1839000,3972000,0
"149881",2446,-799000,232000,0
"119627",5067,-899000,1452000,0
"114902",4119,-959000,1602000,0
"109119",1165,-1359000,1772000,0
"53046",252,-2329000,3032000,0
"140742",1399,-469000,672000,0
"3664",3703,-1319000,4532000,0
"89782",4739,-1729000,2262000,0
"123043",1008,-349000,1342000,0
"94431",4039,-1639000,2152000,0
"137016",1751,-459000,842000,0
"67847",2311,-1899000,2732000,0
"99697",4666,-1339000,2022000,0
"149478",3051,-849000,252000,0
"657",1964,-1679000,4712000,0
"9974",2396,-1909000,4252000,0
"105097",4616,-1289000,1882000,0
"25761",55,-2119000,3712000,0
"88477",4158,-1769000,2292000,0
"124505",4416,-839000,1292000,0
"31882",2085,-2119000,3532000,0
"16013",2471,-1819000,4032000,0
"129819",617,-389000,1112000,0
"102854",1031,-859000,1942000,0
"124499",2946,-899000,1292000,0
"95693",4333,-1349000,2122000,0
"74154",4304,-1939000,2602000,0
"111954",4064,-749000,1692000,0
"28389",43,-2159000,3632000,0
"113978",1142,-389000,1632000,0
"135094",910,-489000,922000,0
"143674",2392,-619000,532000,0
"101304",1987,-899000,1982000,0
"115555",3899,-879000,1582000,0
"114277",4200,-679000,1622000,0
"6186",2179,-1589000,4412000,0
"121793",3878,-679000,1382000,0
"74164",3700,-1839000,2602000,0
"13286",382,-1719000,4132000,0
"2583",77,-1549000,4592000,0
"74173",1016,-1749000,2602000,0
"103958",4660,-1309000,1912000,0
"63859",660,-2139000,2812000,0
"91958",1945,-1289000,2212000,0
"77019",4791,-1889000,2542000,0
"94018",4661,-1619000,2162000,0
"29736",1778,-2119000,3592000,0
"40968",725,-2169000,3302000,0
"16030",3256,-1649000,4032000,0
"22806",3097,-1879000,3802000,0
"137229",4972,-619000,832000,0
"119981",2401,-439000,1442000,0
"95665",3633,-1629000,2122000,0
"8516",278,-1409000,4312000,0
"103589",4747,-1179000,1922000,0
"141347",3346,-759000,642000,0
"13839",3042,-1639000,4112000,0
"40984",1362,-2009000,3302000,0
"123297",3727,-839000,1332000,0
"5969",1796,-1479000,4422000,0
"135822",4271,-589000,892000,0
"112986",2036,-429000,1662000,0
"122092",3660,-739000,1372000,0
"115291",425,-309000,1592000,0
"14086",1887,-1889000,4102000,0
"97345",2790,-1039000,2082000,0
"135080",4086,-629000,922000,0
"117780",3694,-709000,1512000,0
"129801",4078,-569000,1112000,0
"134589",2591,-509000,942000,0
"118080",3715,-839000,1502000,0
"130349",2542,-839000,1092000,0
"100463",3981,-1519000,2002000,0
"1902",72,-1639000,4632000,0
"146597",4069,-809000,392000,0
"32605",1544,-2149000,3512000,0
"22794",899,-1999000,3802000,0
"112653",1554,-449000,1672000,0
"77010",564,-1979000,2542000,0
"115923",1977,-389000,1572000,0
"17425",988,-1899000,3982000,0
"142394",4271,-819000,592000,0
"40978",3180,-2069000,3302000,0
"83100",4016,-1779000,2412000,0
"117182",2483,-419000,1532000,0
"119044",3562,-559000,1472000,0
"68334",4001,-1919000,2722000,0
"136062",5110,-629000,882000,0
"2577",104,-1609000,4592000,0
"102530",239,-249000,1952000,0
"106572",2260,-1449000,1842000,0
"21208",3312,-1889000,3852000,0
"534",1264,-1719000,4722000,0
"97296",4496,-1529000,2082000,0
"136323",910,-419000,872000,0
"55490",1462,-1969000,2982000,0
"107700",4093,-1159000,1812000,0
"95312",510,-1069000,2132000,0
"97735",5038,-1149000,2072000,0
"40151",3468,-2139000,3322000,0
"116856",2769,-529000,1542000,0
"94014",4870,-1659000,2162000,0
"101616",704,-1659000,1972000,0
"3662",2657,-1339000,4532000,0
"46095",2856,-2129000,3182000,0
"43925",1762,-2069000,3232000,0
"95680",2901,-1479000,2122000,0
"88481",4673,-1729000,2292000,0
"100856",4184,-1489000,1992000,0
"104760",3852,-879000,1892000,0
"131801",5565,-679000,1042000,0
"148493",414,-619000,302000,0
"44348",3003,-2129000,3222000,0
"96886",3032,-1609000,2092000,0
"2072",99,-1609000,4622000,0
"103543",0,-1639000,1922000,0
"102460",4767,-949000,1952000,0
"115253",4462,-689000,1592000,0
"118101",4495,-629000,1502000,0
"1062",92,-1809000,4682000,0
"63849",-2,-2239000,2812000,0
"11377",420,-1749000,4202000,0
"137909",2780,-589000,802000,0
"103186",4140,-1379000,1932000,0
"127755",4714,-829000,1182000,0
"108466",1481,-739000,1792000,0
"108461",2870,-789000,1792000,0
"136782",972,-499000,852000,0
"88920",4578,-1699000,2282000,0
"15746",1613,-1689000,4042000,0
"91066",3658,-1729000,2232000,0
"96513",3044,-1299000,2102000,0
"130938",4707,-709000,1072000,0
"146823",1868,-649000,382000,0
"102468",1284,-869000,1952000,0
"70768",3586,-1939000,2672000,0
"2428",60,-1299000,4602000,0
"109556",224,-539000,1762000,0
"116569",342,-249000,1552000,0
"109146",4478,-1089000,1772000,0
"16592",3654,-1669000,4012000,0
"13304",1753,-1539000,4132000,0
"136558",1033,-429000,862000,0
"34903",1043,-2009000,3452000,0
"116556",1945,-379000,1552000,0
"4678",1427,-1309000,4482000,0
"46995",1421,-2159000,3162000,0
"23129",1226,-1949000,3792000,0
"146387",4082,-809000,402000,0
"32610",2157,-2099000,3512000,0
"110941",4454,-649000,1722000,0
"134833",3931,-609000,932000,0
"103557",3343,-1499000,1922000,0
"144742",353,-469000,482000,0
"148491",1772,-639000,302000,0
"137915",1216,-529000,802000,0
"3858",3330,-1339000,4522000,0
"119982",2255,-429000,1442000,0
"140478",771,-979000,682000,0
"134818",3906,-759000,932000,0
"118383",3519,-939000,1492000,0
"124855",794,-339000,1282000,0
"112244",0,-1209000,1682000,0
"103624",1515,-829000,1922000,0
"130687",301,-339000,1082000,0
"35284",3056,-2119000,3442000,0
"45204",3848,-2159000,3202000,0
"14352",288,-1939000,4092000,0
"119012",4456,-879000,1472000,0
"104328",3804,-1409000,1902000,0
"95282",4565,-1369000,2132000,0
"125458",558,-299000,1262000,0
"124843",1427,-459000,1282000,0
"102151",264,-179000,1962000,0
"140309",2044,-539000,692000,0
"128644",3842,-619000,1152000,0
"50689",2569,-2129000,3082000,0
"103614",3928,-929000,1922000,0
"50227",1237,-2059000,3092000,0
"81233",0,-1959000,2452000,0
"144701",3954,-879000,482000,0
"116238",2133,-409000,1562000,0
"108110",2125,-689000,1802000,0
"119620",1742,-969000,1452000,0
"129760",1360,-979000,1112000,0
"138581",1305,-509000,772000,0
"26091",54,-2139000,3702000,0
"119319",4152,-899000,1462000,0
"127188",4090,-669000,1202000,0
"143435",2284,-909000,542000,0
"102780",519,-1599000,1942000,0
"83571",2192,-1649000,2402000,0
"146630",362,-479000,392000,0
"98100",3116,-1489000,2062000,0
"102851",2470,-889000,1942000,0
"109197",238,-579000,1772000,0
"8263",3218,-1529000,4322000,0
"144934",1051,-649000,472000,0
"102805",4621,-1349000,1942000,0
"73677",4151,-1899000,2612000,0
"163",12,-1559000,4782000,0
"117810",1403,-409000,1512000,0
"94888",2348,-1199000,2142000,0
"102017",2563,-1519000,1962000,0
"18328",200,-1449000,3952000,0
"141331",1907,-919000,642000,0
"131524",3701,-589000,1052000,0
"21192",13,-2049000,3852000,0
"104378",3678,-909000,1902000,0
"3439",25,-1659000,4542000,0
"64357",47,-2179000,2802000,0
"118073",4299,-909000,1502000,0
"34885",374,-2189000,3452000,0
"105882",3932,-929000,1862000,0
"124809",3860,-799000,1282000,0
"112969",2746,-599000,1662000,0
"1586",8,-1459000,4652000,0
"125142",2593,-469000,1272000,0
"129818",594,-399000,1112000,0
"124557",582,-319000,1292000,0
"35285",3172,-2109000,3442000,0
"132103",4395,-499000,1032000,0
"147436",2952,-809000,352000,0
"116810",2276,-989000,1542000,0
"125103",4433,-859000,1272000,0
"126289",4214,-869000,1232000,0
"147626",872,-1009000,342000,0
"91490",2152,-1739000,2222000,0
"30093",1657,-2069000,3582000,0
"110540",1499,-1199000,1732000,0
"144114",274,-439000,512000,0
"124793",998,-959000,1282000,0
"139879",2254,-549000,712000,0
"149706",299,-559000,242000,0
"114309",884,-359000,1622000,0
"36878",3626,-2119000,3402000,0
"138361",1419,-509000,782000,0
"140722",4826,-669000,672000,0
"63843",0,-2299000,2812000,0
"8507",3697,-1499000,4312000,0
"111590",4771,-999000,1702000,0
"50684",1799,-2179000,3082000,0
"146209",617,-489000,412000,0
"6869",2494,-1559000,4382000,0
"115263",2576,-589000,1592000,0
"38512",4147,-2109000,3362000,0
"38926",3568,-2069000,3352000,0
"145533",1867,-949000,442000,0
"131817",3389,-519000,1042000,0
"116542",1525,-519000,1552000,0
"19424",1642,-1939000,3912000,0
"122435",1382,-359000,1362000,0
"74638",3526,-1889000,2592000,0
